"KIDSDRIV","PLCYDATE","TRAVTIME","CAR_USE","BLUEBOOK","INITDATE","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_DATE","CLM_FLAG","BIRTH","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","YEARQTR"
0,1999-05-12,26,"Commercial","$9990 ",1995-05-13,4,1,"SUV","no","$0 ",0,"Yes",1,"$0 ",NA,"No",1956-03-29,"41-60","41-60F",0,7,"$41949 ","F","No","No","Blue Collar","High School","$138961 ",8,"Urban","1999Q2"
0,1993-09-17,30,"Private","$19590 ",1987-09-19,6,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-10-31,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","Bachelors","$60179 ",11,"Urban","1993Q3"
0,1994-10-13,22,"Commercial","$14860 ",1994-10-13,1,1,"SUV","no","$0 ",0,"No",0,"$4278 ",1995-02-10,"Yes",1935-09-10,">60",">60M",0,14,"$45110 ","M","Yes","No","Blue Collar","Bachelors","$178514 ",9,"Urban","1994Q4"
0,1995-01-15,5,"Commercial","$9740 ",1995-01-15,1,1,"Pickup","yes","$0 ",0,"No",1,"$0 ",NA,"No",1962-03-06,"25-40","25-40M",0,13,"$82444 ","M","No","No","","Masters","$226818 ",15,"Urban","1995Q1"
0,1995-08-24,24,"Private","$13820 ",1985-08-29,10,3,"Sedan","no","$0 ",0,"No",6,"$0 ",NA,"No",1958-11-21,"25-40","25-40M",0,NA,"$76913 ","M","Yes","No","Lawyer","Masters","$197922 ",1,"Urban","1995Q3"
0,1996-02-17,37,"Private","$14300 ",1996-02-17,1,1,"SUV","no","$7341 ",1,"No",8,"$5542 ",1996-06-28,"Yes",1951-07-03,"41-60","41-60F",0,14,"$7505 ","F","Yes","No","Home Maker","High School","$116332 ",NA,"Highly Urban","1996Q1"
0,1994-01-16,55,"Commercial","$25580 ",1978-01-20,16,1,"Pickup","no","$4823 ",4,"No",6,"$4090 ",1994-10-07,"Yes",1960-02-27,"25-40","25-40F",0,8,"$52589 ","F","No","No","","PhD","$0 ",18,"Highly Urban","1994Q1"
0,1994-06-24,28,"Private","$8280 ",1994-06-24,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1947-12-07,"41-60","41-60M",0,15,"$16750 ","M","Yes","No","Clerical","<High School","$142254 ",1,"Rural","1994Q2"
0,1996-03-09,27,"Commercial","$29680 ",1996-03-09,1,1,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1958-08-03,"41-60","41-60F",0,5,"$58139 ","F","Yes","No","Blue Collar","High School","$195097 ",8,"Rural","1996Q1"
0,1996-07-27,34,"Commercial","$16710 ",1992-07-28,4,1,"Van","yes","$0 ",0,"Yes",0,"$0 ",NA,"No",1962-08-17,"25-40","25-40M",3,9,"$14818 ","M","No","Yes","Clerical","<High School","$137447 ",1,"Rural","1996Q3"
0,1997-03-06,49,"Private","$2270 ",1997-03-06,1,1,"Sedan","yes","$0 ",0,"No",5,"$3440 ",1997-07-23,"Yes",1954-03-05,"41-60","41-60M",3,15,"$7680 ","M","Yes","No","Student","<High School","$0 ",5,"Highly Urban","1997Q1"
0,1994-02-02,52,"Private","$14880 ",1989-02-03,5,1,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1951-02-11,"41-60","41-60M",0,13,"$57713 ","M","No","No","Lawyer","PhD","$0 ",14,"Highly Urban","1994Q1"
0,1996-10-11,29,"Private","$24030 ",1987-10-23,9,2,"Sedan","no","$3035 ",4,"No",0,"$471 ",1997-07-02,"Yes",1956-08-29,"41-60","41-60F",0,NA,"$0 ","F","Yes","No","Home Maker","PhD","$55203 ",14,"Highly Urban","1996Q4"
1,1997-06-12,47,"Commercial","$11530 ",1997-06-12,1,1,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1956-11-22,"41-60","41-60M",3,17,"$55805 ","M","Yes","No","Blue Collar","High School","$237874 ",8,"Highly Rural","1997Q2"
0,1995-09-13,33,"Private","$24100 ",1991-09-14,4,1,"SUV","yes","$0 ",0,"No",0,"$0 ",NA,"No",1933-05-24,">60",">60M",0,13,"$61473 ","M","Yes","No","Manager","Bachelors","$248544 ",9,"Urban","1995Q3"
0,1998-11-04,28,"Private","$27770 ",1999-01-01,1,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1958-09-04,"41-60","41-60M",2,15,"$129236 ","M","Yes","No","Lawyer","Masters","$324725 ",1,"Rural","1998Q4"
0,1999-03-10,41,"Private","$16950 ",1982-03-14,17,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1959-10-03,"25-40","25-40F",3,14,"$14535 ","F","Yes","No","Manager","PhD","$122827 ",21,"Urban","1999Q1"
0,1995-04-16,22,"Commercial","$12850 ",1995-04-16,1,1,"Sedan","yes","$38815 ",3,"No",6,"$0 ",NA,"No",1958-01-22,"41-60","41-60M",2,15,"$97679 ","M","No","Yes","Blue Collar","Bachelors","$273142 ",1,"Highly Urban","1995Q2"
0,1996-05-02,51,"Commercial","$11200 ",1986-06-19,10,2,"Pickup","yes","$5824 ",4,"No",1,"$0 ",NA,"No",1961-12-26,"25-40","25-40M",0,9,"$38200 ","M","No","No","Clerical","High School","$167131 ",8,"Highly Urban","1996Q2"
0,1995-08-16,19,"Commercial","$18930 ",1982-10-16,13,2,"Van","no","$1928 ",3,"No",0,"$0 ",NA,"No",1952-04-27,"41-60","41-60M",0,10,"$68244 ","M","Yes","No","Blue Collar","High School","$206961 ",1,"Urban","1995Q3"
0,1994-05-26,66,"Commercial","$10420 ",1994-05-26,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1969-05-29,"25-40","25-40M",1,12,"$89216 ","M","Yes","No","Professional","Bachelors","$238191 ",2,"Urban","1994Q2"
0,1998-04-13,27,"Private","$9270 ",1998-05-02,1,2,"SUV","no","$0 ",0,"No",0,"$4846 ",1998-12-02,"Yes",1942-10-07,"41-60","41-60F",0,14,"$200772 ","F","No","No","Doctor","PhD","$465304 ",NA,"Urban","1998Q2"
0,1998-05-13,27,"Private","$27280 ",1994-05-03,4,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1942-10-07,"41-60","41-60F",0,14,"$200772 ","F","No","No","Doctor","PhD","$465304 ",NA,"Urban","1998Q2"
0,1995-05-28,26,"Private","$28090 ",1995-05-28,1,1,"Sedan","no","$3996 ",2,"No",4,"$1009 ",1996-01-12,"Yes",1958-07-20,"41-60","41-60F",3,12,"$48762 ","F","Yes","No","Clerical","High School","$176946 ",12,"Highly Urban","1995Q2"
0,1994-11-10,64,"Commercial","$19540 ",1990-11-11,4,1,"Pickup","yes","$0 ",0,"No",4,"$0 ",NA,"No",1937-10-16,">60",">60M",0,14,"$41444 ","M","Yes","No","Professional","Bachelors","$198919 ",NA,"Rural","1994Q4"
0,1995-01-19,40,"Private","$6000 ",1995-01-19,1,1,"SUV","no","$3373 ",3,"No",1,"$1221 ",1995-05-15,"Yes",1954-06-09,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","Bachelors","$70067 ",11,"Highly Urban","1995Q1"
0,1994-11-26,30,"Private","$34270 ",1988-10-19,6,2,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1964-08-23,"25-40","25-40F",2,9,"$103802 ","F","Yes","No","Manager","PhD","$319590 ",17,"Urban","1994Q4"
0,1997-09-27,22,"Private","$6600 ",1989-10-07,8,3,"SUV","no","$0 ",0,"No",0,"$5349 ",1998-01-16,"Yes",1948-04-07,"41-60","41-60F",0,14,"$175219 ","F","Yes","No","Manager","Masters","$477999 ",15,"Urban","1997Q3"
0,1998-09-30,22,"Private","$11900 ",1995-10-06,3,3,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1947-04-08,"41-60","41-60F",0,14,"$37239 ","F","Yes","No","Manager","Masters","$191937 ",12,"Urban","1998Q3"
0,1996-02-23,41,"Private","$18510 ",1990-02-24,6,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1954-04-20,"41-60","41-60F",0,14,"$49116 ","F","No","No","Clerical","High School","$213351 ",1,"Highly Urban","1996Q1"
1,1995-07-30,32,"Private","$6370 ",1973-08-04,22,1,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1960-12-04,"25-40","25-40M",2,15,"$10678 ","M","Yes","No","Clerical","<High School","$143199 ",7,"Urban","1995Q3"
0,1998-06-24,70,"Private","$17590 ",1998-06-14,1,2,"Van","yes","$7076 ",3,"No",3,"$1340 ",1998-12-07,"Yes",1938-07-20,">60",">60M",0,NA,"$56210 ","M","No","No","Lawyer","Masters","$0 ",15,"Highly Urban","1998Q2"
0,1994-06-16,44,"Private","$27000 ",1984-06-18,10,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1956-09-26,"41-60","41-60M",0,14,"$24748 ","M","Yes","No","Clerical","<High School","$135512 ",5,"Rural","1994Q2"
1,1993-07-01,32,"Private","$7200 ",1985-08-18,8,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1942-08-17,"41-60","41-60F",2,0,"","F","Yes","No","Student","High School","$0 ",1,"Rural","1993Q3"
0,1994-11-25,44,"Commercial","$10950 ",1990-11-26,4,1,"Pickup","yes","$0 ",0,"No",2,"$0 ",NA,"No",1947-08-20,"41-60","41-60M",0,12,"$68564 ","M","Yes","No","Blue Collar","High School","$274122 ",11,"Rural","1994Q4"
0,1994-11-20,37,"Commercial","$12540 ",1990-11-21,4,1,"Sedan","yes","$25429 ",2,"Yes",0,"$1425 ",1995-07-16,"Yes",1942-09-27,"41-60","41-60M",0,0,"$0 ","M","Yes","No","Student","High School","$0 ",11,"Rural","1994Q4"
0,1997-08-30,38,"Private","$22730 ",1991-08-09,6,2,"SUV","no","$778 ",2,"No",4,"$0 ",NA,"No",1964-05-02,"25-40","25-40F",2,12,"$21075 ","F","No","Yes","Blue Collar","<High School","$0 ",6,"Urban","1997Q3"
1,1996-08-08,26,"Private","$16220 ",1996-08-07,1,2,"SUV","no","$8048 ",3,"Yes",0,"$42499 ",1997-05-21,"Yes",1963-05-03,"25-40","25-40F",2,12,"$91729 ","F","No","Yes","Professional","Bachelors","$307043 ",1,"Highly Urban","1996Q3"
0,1995-06-19,35,"Commercial","$10480 ",1989-07-22,6,2,"Pickup","yes","$2702 ",1,"No",3,"$0 ",NA,"No",1958-03-06,"41-60","41-60M",0,10,"$48835 ","M","No","No","Blue Collar","High School","$249596 ",9,"Urban","1995Q2"
0,1993-09-22,12,"Private","$13820 ",1987-09-24,6,1,"Sedan","yes","$7575 ",2,"No",0,"$0 ",NA,"No",1939-04-19,"41-60","41-60M",0,15,"$63192 ","M","Yes","No","Lawyer","PhD","$254621 ",16,"Highly Urban","1993Q3"
0,1993-08-09,37,"Private","$16320 ",1990-08-10,3,1,"Van","yes","$0 ",0,"No",4,"$0 ",NA,"No",1951-02-19,"41-60","41-60M",0,7,"$100218 ","M","Yes","No","Professional","High School","$287441 ",9,"Urban","1993Q3"
0,1997-03-07,5,"Commercial","$21450 ",1987-03-10,10,1,"Van","yes","$0 ",0,"No",5,"$0 ",NA,"No",1950-10-07,"41-60","41-60M",0,10,"$57714 ","M","No","No","Manager","Bachelors","$0 ",1,"Urban","1997Q1"
0,1995-05-06,30,"Private","$23750 ",1990-05-31,5,2,"Sports Car","no","$0 ",0,"No",4,"$0 ",NA,"No",1936-10-13,">60",">60F",0,15,"$32824 ","F","Yes","No","Manager","High School","$195693 ",NA,"Urban","1995Q2"
0,1995-10-05,39,"Private","$13040 ",1989-10-06,6,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-01-25,"41-60","41-60F",0,11,"$190579 ","F","No","No","Doctor","PhD","$471490 ",16,"Urban","1995Q4"
0,1995-01-08,46,"Private","$14130 ",1995-01-08,1,1,"Sedan","no","$7517 ",2,"No",6,"$0 ",NA,"No",1951-01-21,"41-60","41-60M",0,11,"$78323 ","M","No","No","Lawyer","Masters","$223445 ",17,"Highly Urban","1995Q1"
0,1998-02-06,29,"Private","$10680 ",1998-01-09,1,2,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-12-08,"41-60","41-60M",0,12,"$188778 ","M","No","No","Manager","Masters","$0 ",13,"Urban","1998Q1"
0,1996-09-25,29,"Commercial","$7750 ",1986-09-28,10,1,"Pickup","no","$2741 ",2,"No",6,"$6777 ",1996-12-29,"Yes",1956-04-05,"41-60","41-60M",2,11,"","M","No","Yes","Clerical","<High School","",1,"Highly Urban","1996Q3"
0,1995-04-24,86,"Commercial","$13420 ",1985-04-26,10,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1963-10-11,"25-40","25-40M",0,0,"$0 ","M","No","No","Student","High School","$127935 ",10,"Highly Rural","1995Q2"
1,1995-10-25,20,"Private","$16460 ",1991-10-26,4,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1956-07-09,"41-60","41-60M",2,13,"$47983 ","M","Yes","No","Clerical","High School","$181173 ",9,"Urban","1995Q4"
0,1995-04-29,32,"Commercial","$29020 ",1991-04-30,4,1,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1946-05-20,"41-60","41-60M",0,12,"$168489 ","M","Yes","No","","PhD","$422061 ",9,"Urban","1995Q2"
1,1998-04-27,13,"Private","$16120 ",1998-04-27,1,1,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1956-04-19,"41-60","41-60M",1,12,"$53455 ","M","Yes","No","Clerical","High School","$200230 ",1,"Rural","1998Q2"
0,1994-11-02,47,"Private","$21410 ",1990-10-26,4,2,"SUV","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1969-07-15,"25-40","25-40F",2,12,"$61164 ","F","Yes","No","Blue Collar","High School","$196346 ",10,"Rural","1994Q4"
0,1997-10-10,41,"Commercial","$10620 ",1984-10-27,13,2,"Sedan","no","$0 ",0,"No",3,"$0 ",NA,"No",1966-07-16,"25-40","25-40F",2,13,"$35263 ","F","Yes","No","Blue Collar","<High School","$169916 ",1,"Urban","1997Q4"
0,1997-09-22,50,"Commercial","$6600 ",1997-09-22,1,1,"Pickup","yes","$0 ",0,"No",2,"$0 ",NA,"No",1948-02-14,"41-60","41-60M",0,11,"$69554 ","M","Yes","No","Blue Collar","Bachelors","$239699 ",10,"Highly Rural","1997Q3"
0,1994-01-14,16,"Private","$5410 ",1994-01-14,1,1,"SUV","no","$22598 ",3,"Yes",8,"$0 ",NA,"No",1965-03-20,"25-40","25-40F",1,0,"$0 ","F","Yes","No","Home Maker","<High School","$70103 ",1,"Urban","1994Q1"
1,1996-06-29,27,"Commercial","$20350 ",1989-07-01,7,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1960-09-07,"25-40","25-40F",3,10,"$44920 ","F","No","Yes","Blue Collar","High School","$0 ",9,"Rural","1996Q2"
0,1993-09-26,33,"Private","$20510 ",1982-09-29,11,1,"Sedan","yes","$6779 ",2,"No",0,"$0 ",NA,"No",1945-07-19,"41-60","41-60M",0,13,"$136052 ","M","No","No","Lawyer","Masters","$0 ",13,"Urban","1993Q3"
0,1998-10-25,38,"Private","$27120 ",1995-10-26,3,1,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1942-03-08,"41-60","41-60F",0,14,"","F","Yes","No","Professional","Bachelors","",11,"Rural","1998Q4"
0,1998-01-28,19,"Commercial","$25280 ",1998-01-31,1,2,"Pickup","no","$0 ",0,"Yes",2,"$3338 ",1998-05-02,"Yes",1961-05-02,"25-40","25-40F",0,9,"$57890 ","F","No","No","Clerical","Bachelors","$0 ",13,"Highly Urban","1998Q1"
0,1997-09-25,39,"Commercial","$1500 ",1997-09-22,1,2,"Sedan","no","$0 ",0,"No",3,"$0 ",NA,"No",1967-03-18,"25-40","25-40M",0,14,"$57511 ","M","Yes","No","Blue Collar","Bachelors","$207946 ",NA,"Rural","1997Q3"
0,1998-02-10,5,"Commercial","$16030 ",1998-02-10,1,1,"Sedan","no","$5344 ",3,"No",4,"$3101 ",1998-07-02,"Yes",1961-08-08,"25-40","25-40M",0,12,"$107333 ","M","Yes","No","Blue Collar","Bachelors","$291184 ",12,"Highly Urban","1998Q1"
0,1995-01-18,7,"Private","$20820 ",1992-03-06,3,5,"Van","no","$0 ",0,"No",1,"$0 ",NA,"No",1949-01-16,"41-60","41-60M",0,10,"$101296 ","M","Yes","No","Manager","Masters","$291426 ",10,"Urban","1995Q1"
0,1996-07-09,55,"Private","$21610 ",1996-07-09,1,1,"Van","yes","$0 ",0,"No",3,"$0 ",NA,"No",1952-03-14,"41-60","41-60M",0,13,"$108225 ","M","Yes","No","Doctor","PhD","$330943 ",10,"Urban","1996Q3"
0,1998-05-15,50,"Private","$10250 ",1992-04-06,6,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1949-10-03,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","Bachelors","$90068 ",7,"Rural","1998Q2"
0,1996-06-11,28,"Commercial","$4860 ",1976-05-08,20,2,"Pickup","yes","$0 ",0,"No",2,"$0 ",NA,"No",1954-06-02,"41-60","41-60M",0,10,"$55626 ","M","No","No","","Masters","$234216 ",19,"Rural","1996Q2"
0,1998-04-28,29,"Private","$24640 ",1992-05-04,6,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1952-06-02,"41-60","41-60M",0,10,"$33645 ","M","No","No","Lawyer","Masters","$176211 ",8,"Rural","1998Q2"
1,1997-12-12,50,"Private","$9550 ",1997-12-12,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1954-01-16,"41-60","41-60F",2,9,"$19917 ","F","No","Yes","Clerical","<High School","$102059 ",1,"Highly Urban","1997Q4"
0,1995-01-10,29,"Commercial","$7660 ",1985-01-12,10,1,"SUV","no","$2054 ",2,"No",1,"$1634 ",1995-10-31,"Yes",1960-10-10,"25-40","25-40F",0,10,"$39512 ","F","No","No","Blue Collar","High School","$0 ",1,"Urban","1995Q1"
0,1999-03-01,37,"Private","$6200 ",1994-03-02,5,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-05-30,"41-60","41-60M",0,11,"$93658 ","M","Yes","No","Lawyer","Masters","$303850 ",15,"Urban","1999Q1"
0,1993-08-06,5,"Private","$13950 ",1982-07-31,11,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1950-11-08,"41-60","41-60M",0,13,"$56868 ","M","No","No","Professional","Bachelors","$0 ",11,"Urban","1993Q3"
0,1995-09-19,21,"Commercial","$5500 ",1995-09-19,1,1,"Pickup","yes","$0 ",0,"No",2,"$0 ",NA,"No",1959-07-21,"25-40","25-40M",0,10,"$90377 ","M","No","No","Blue Collar","Bachelors","$251223 ",7,"Urban","1995Q3"
0,1998-03-31,5,"Private","$17120 ",1992-04-01,6,1,"Sports Car","no","$6680 ",1,"No",8,"$0 ",NA,"No",1954-11-04,"41-60","41-60F",2,15,"$31497 ","F","Yes","No","Blue Collar","<High School","$197502 ",3,"Urban","1998Q1"
0,1998-05-17,14,"Private","$13790 ",1998-05-26,1,2,"Sedan","no","$0 ",0,"No",2,"$0 ",NA,"No",1947-11-27,"41-60","41-60M",0,11,"$71939 ","M","No","No","Manager","Bachelors","$0 ",8,"Urban","1998Q2"
0,1997-03-19,6,"Commercial","$23140 ",1993-01-23,4,3,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1954-01-24,"41-60","41-60M",0,12,"$103249 ","M","No","No","","Masters","$329348 ",13,"Urban","1997Q1"
0,1996-12-27,6,"Commercial","$31920 ",1997-01-22,1,3,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1954-01-24,"41-60","41-60M",0,12,"$103249 ","M","No","No","","Masters","",13,"Urban","1996Q4"
0,1996-09-16,38,"Private","$7200 ",1996-09-16,1,1,"SUV","no","$0 ",0,"No",1,"$1907 ",1997-07-02,"Yes",1942-01-11,"41-60","41-60F",2,0,"$0 ","F","No","Yes","Home Maker","Bachelors","$0 ",8,"Highly Urban","1996Q3"
1,1998-10-28,18,"Private","$1500 ",1995-12-01,3,2,"SUV","no","$0 ",0,"No",3,"$1650 ",1999-05-08,"Yes",1962-08-20,"25-40","25-40F",2,0,"$0 ","F","No","Yes","Student","<High School","$0 ",1,"Highly Urban","1998Q4"
0,1998-07-06,34,"Private","$5640 ",1998-07-06,1,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1952-03-09,"41-60","41-60M",0,11,"$32916 ","M","No","No","Clerical","<High School","$0 ",1,"Rural","1998Q3"
0,1997-03-07,45,"Private","$27640 ",1997-02-16,1,2,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1942-02-10,"41-60","41-60F",0,14,"$134837 ","F","Yes","No","Manager","Bachelors","$413916 ",14,"Urban","1997Q1"
0,1997-06-27,30,"Commercial","$18020 ",1993-06-20,4,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1970-09-01,"25-40","25-40F",3,10,"$30254 ","F","Yes","No","Blue Collar","High School","$118302 ",1,"Highly Urban","1997Q2"
0,1998-09-11,25,"Private","$7000 ",1998-08-07,1,5,"SUV","no","$50111 ",4,"Yes",1,"$1442 ",1998-09-24,"Yes",1941-03-24,"41-60","41-60F",0,6,"$123288 ","F","No","No","Doctor","PhD","$366424 ",17,"Highly Urban","1998Q3"
0,1998-07-09,25,"Private","$9300 ",1989-08-09,9,5,"SUV","no","$7670 ",2,"No",3,"$0 ",NA,"No",1940-03-24,"41-60","41-60F",0,7,"$150956 ","F","No","No","Doctor","PhD","$386522 ",11,"Urban","1998Q3"
0,1994-08-22,9,"Private","$22500 ",1994-08-08,1,5,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1940-03-24,"41-60","41-60F",0,7,"$150956 ","F","No","No","Doctor","PhD","$386522 ",11,"Urban","1994Q3"
0,1998-01-17,16,"Private","$16800 ",1994-01-03,4,4,"SUV","no","$6524 ",1,"No",1,"$2580 ",1998-06-11,"Yes",1954-06-05,"41-60","41-60F",0,NA,"","F","No","No","Professional","Bachelors","",12,"Highly Urban","1998Q1"
0,1994-09-26,44,"Private","$5600 ",1984-09-30,10,3,"Pickup","no","$39146 ",2,"Yes",4,"$0 ",NA,"No",1957-01-17,"41-60","41-60M",0,8,"$28691 ","M","Yes","No","Clerical","High School","",8,"Urban","1994Q3"
0,1997-10-03,25,"Private","$17220 ",1997-10-03,1,1,"SUV","no","$5765 ",2,"No",0,"$3177 ",1997-12-12,"Yes",1951-08-09,"41-60","41-60F",0,8,"","F","No","No","Home Maker","Bachelors","$0 ",12,"Highly Urban","1997Q4"
0,1996-06-03,17,"Commercial","$27520 ",1990-05-22,6,2,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1948-10-14,"41-60","41-60M",0,15,"$167310 ","M","Yes","No","Manager","Masters","$429113 ",1,"Urban","1996Q2"
0,1995-02-07,21,"Private","$8100 ",1980-02-11,15,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1954-09-10,"41-60","41-60F",0,8,"$81547 ","F","No","No","Professional","Bachelors","$0 ",8,"Urban","1995Q1"
0,1996-01-08,23,"Commercial","$27440 ",1985-01-10,11,1,"SUV","no","$6248 ",4,"No",0,"$0 ",NA,"No",1957-04-10,"41-60","41-60F",0,5,"$45623 ","F","No","No","Blue Collar","High School","$205504 ",4,"Urban","1996Q1"
1,1996-10-17,19,"Private","$3560 ",1990-10-19,6,1,"SUV","no","$0 ",0,"No",0,"$3369 ",1996-11-18,"Yes",1955-08-02,"41-60","41-60F",1,9,"$20638 ","F","No","Yes","Clerical","<High School","$0 ",7,"Urban","1996Q4"
0,1999-02-20,40,"Private","$19580 ",1993-02-21,6,1,"Van","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1957-04-01,"41-60","41-60M",0,11,"$97054 ","M","No","No","Lawyer","Masters","$282590 ",17,"Urban","1999Q1"
0,1994-03-25,48,"Private","$12600 ",1994-03-25,1,1,"Sedan","no","$0 ",0,"No",3,"$50033 ",1994-12-07,"Yes",1957-09-02,"41-60","41-60M",0,10,"","M","Yes","No","Clerical","<High School","$171676 ",6,"Highly Urban","1994Q1"
0,1998-01-15,37,"Private","$14630 ",1998-01-03,1,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1941-02-23,"41-60","41-60M",0,12,"$73283 ","M","Yes","No","Professional","Bachelors","$251025 ",1,"Highly Urban","1998Q1"
0,1997-12-28,37,"Commercial","$24130 ",1992-01-05,6,2,"Panel Truck","no","$3862 ",3,"No",3,"$5313 ",1998-02-06,"Yes",1941-02-23,"41-60","41-60M",0,12,"$73283 ","M","Yes","No","Professional","Bachelors","$251025 ",1,"Highly Urban","1997Q4"
0,1996-12-11,22,"Commercial","$24830 ",1992-12-09,4,2,"Panel Truck","no","$11193 ",4,"No",4,"$0 ",NA,"No",1946-12-02,"41-60","41-60M",0,11,"$81008 ","M","Yes","No","Manager","Bachelors","$216655 ",14,"Urban","1996Q4"
0,1994-05-13,44,"Private","$16300 ",1988-06-17,6,3,"Van","no","$0 ",0,"No",0,"$0 ",NA,"No",1943-08-28,"41-60","41-60M",0,14,"$93802 ","M","Yes","No","Manager","Bachelors","$282652 ",7,"Urban","1994Q2"
0,1993-08-25,48,"Private","$10190 ",1987-08-27,6,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-03-28,"41-60","41-60M",0,11,"$99292 ","M","Yes","No","Lawyer","Masters","$316705 ",16,"Urban","1993Q3"
0,1995-06-23,31,"Commercial","$21480 ",1995-06-23,1,1,"Van","yes","$0 ",0,"No",0,"$2986 ",1995-08-07,"Yes",1961-11-01,"25-40","25-40M",2,12,"$81024 ","M","Yes","No","","Masters","$223678 ",17,"Urban","1995Q2"
0,1993-08-09,35,"Commercial","$8930 ",1990-08-10,3,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1946-09-08,"41-60","41-60M",0,9,"$21267 ","M","No","No","Student","High School","$0 ",1,"Rural","1993Q3"
0,1997-10-15,28,"Private","$17350 ",1997-08-13,1,4,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1943-06-18,"41-60","41-60M",0,7,"$1336 ","M","No","No","Manager","Masters","$108929 ",12,"Urban","1997Q4"
0,1996-09-05,18,"Private","$16140 ",1996-08-13,1,4,"Sedan","yes","$0 ",0,"No",2,"$0 ",NA,"No",1943-06-18,"41-60","41-60M",0,NA,"$1336 ","M","No","No","Manager","Masters","$108929 ",12,"Urban","1996Q3"
0,1996-08-23,36,"Private","$10780 ",1990-08-25,6,1,"Sedan","yes","$20585 ",1,"No",5,"$0 ",NA,"No",1956-08-31,"41-60","41-60M",2,14,"$92815 ","M","Yes","No","Professional","Bachelors","$247752 ",13,"Highly Urban","1996Q3"
0,1998-07-23,13,"Commercial","$9640 ",1994-07-24,4,1,"SUV","no","$2951 ",2,"Yes",8,"$5253 ",1998-08-15,"Yes",1959-07-21,"25-40","25-40F",1,NA,"$41356 ","F","No","Yes","Blue Collar","High School","$136345 ",1,"Highly Urban","1998Q3"
0,1997-02-12,33,"Commercial","$11030 ",1997-01-23,1,2,"Pickup","yes","$0 ",0,"No",2,"$0 ",NA,"No",1944-11-16,"41-60","41-60M",0,16,"$18244 ","M","Yes","No","Student","High School","$0 ",11,"Rural","1997Q1"
