"KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","AGE_YEARS","AGE_CAR"
0,23,"Private",12340,1,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,13,84376,"M","Yes","No","","Masters",279277,12,"Urban",58,0
0,24,"Private",14220,10,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,12,60936,"M","Yes","No","Professional","Bachelors",254729,10,"Urban",42,10
0,25,"Private",19600,4,1,"Sports Car","no",3220,3,"No",0,0,"No","41-60","41-60F",2,13,61610,"F","No","Yes","Professional","Bachelors",240520,7,"Urban",36,4
2,16,"Private",22920,1,1,"Sports Car","no",0,0,"No",0,5021,"Yes","25-40","25-40F",2,11,61610,"F","No","Yes","Manager","Bachelors",0,10,"Urban",38,0
0,25,"Commercial",8010,17,1,"SUV","no",21383,2,"No",7,0,"No","41-60","41-60F",0,7,32763,"F","Yes","No","Blue Collar","Bachelors",191657,11,"Highly Urban",45,17
0,51,"Private",12580,4,2,"SUV","no",0,0,"No",0,943,"Yes","41-60","41-60F",0,12,61790,"F","No","No","Manager","Bachelors",206446,15,"Urban",44,4
0,13,"Commercial",22200,6,2,"Pickup","no",0,0,"No",0,0,"No","25-40","25-40F",3,0,0,"F","No","Yes","Student","High School",0,1,"Urban",22,6
0,27,"Commercial",10890,1,2,"SUV","no",4044,2,"No",0,2394,"Yes","25-40","25-40F",3,10,26606,"F","No","Yes","Student","High School",0,9,"Urban",30,0
1,46,"Private",30790,1,2,"Pickup","no",11692,1,"No",1,1760,"Yes","25-40","25-40F",1,8,90886,"F","No","Yes","Lawyer","Masters",0,17,"Urban",33,0
0,45,"Commercial",38340,10,1,"Panel Truck","yes",3841,1,"No",6,0,"No","25-40","25-40M",0,7,113153,"M","Yes","No","Professional","Bachelors",281454,9,"Highly Urban",36,10
0,23,"Commercial",15320,1,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,7,64735,"M","No","No","Blue Collar","Bachelors",0,10,"Urban",37,0
0,17,"Private",14330,1,1,"SUV","no",0,0,"No",0,29227,"Yes","25-40","25-40F",2,10,72640,"F","No","Yes","Lawyer","Masters",0,14,"Urban",39,0
0,42,"Commercial",22210,6,2,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40F",1,7,31407,"F","No","Yes","Blue Collar","High School",0,9,"Highly Urban",24,6
0,42,"Commercial",11890,1,2,"SUV","no",0,0,"No",1,4506,"Yes","25-40","25-40F",1,7,31407,"F","No","Yes","Blue Collar","High School",0,9,"Highly Urban",25,0
0,34,"Commercial",13360,1,3,"SUV","no",4470,4,"No",0,5301,"Yes","25-40","25-40F",4,13,54488,"F","Yes","No","Blue Collar","High School",216444,1,"Urban",32,0
0,45,"Commercial",18720,1,1,"Sports Car","no",0,0,"No",1,0,"No","41-60","41-60F",0,11,74635,"F","No","No","Blue Collar","Bachelors",0,8,"Highly Rural",40,0
0,42,"Private",17780,13,2,"Sports Car","no",0,0,"No",2,0,"No","25-40","25-40F",0,15,117244,"F","Yes","No","Lawyer","Masters",326392,14,"Urban",36,13
0,46,"Commercial",8530,6,3,"SUV","no",17597,2,"No",0,0,"No","41-60","41-60F",0,10,23290,"F","Yes","No","Blue Collar","High School",154602,7,"Urban",45,6
0,24,"Private",1500,9,1,"Sports Car","no",8567,2,"No",9,3620,"Yes","41-60","41-60F",0,0,0,"F","No","No","Home Maker","Bachelors",0,8,"Highly Urban",44,9
1,47,"Private",8270,3,2,"SUV","no",1944,2,"No",6,3892,"Yes","41-60","41-60F",2,8,26652,"F","Yes","No","Blue Collar","<High School",154602,2,"Highly Urban",39,3
0,66,"Private",21030,4,1,"Sedan","yes",8657,2,"No",2,0,"No","41-60","41-60M",0,11,77501,"M","Yes","No","Professional","High School",223491,12,"Urban",44,4
0,33,"Private",24470,16,2,"Sedan","no",5458,2,"No",3,0,"No","41-60","41-60F",0,7,10232,"F","Yes","No","Home Maker","Masters",129979,18,"Highly Urban",53,16
0,33,"Private",7820,1,2,"SUV","no",0,0,"No",1,3999,"Yes","41-60","41-60F",0,7,10232,"F","Yes","No","Home Maker","Masters",129979,18,"Highly Urban",53,0
0,41,"Private",6800,4,2,"SUV","no",0,0,"No",1,0,"No","41-60","41-60F",0,6,99948,"F","Yes","No","Lawyer","Masters",248589,1,"Highly Urban",44,4
0,25,"Private",16390,14,2,"SUV","no",34824,1,"Yes",0,0,"No","41-60","41-60F",0,7,59445,"F","Yes","No","Lawyer","Masters",225151,12,"Rural",52,14
0,7,"Commercial",19420,10,1,"Pickup","no",38528,2,"No",6,0,"No",">60",">60M",0,17,23433,"M","No","No","Manager","Bachelors",144171,11,"Urban",58,10
0,26,"Private",5080,6,2,"Sports Car","no",0,0,"No",4,540,"Yes","16-24","16-24F",5,14,11666,"F","Yes","No","Clerical","<High School",109363,1,"Urban",21,6
0,22,"Private",14710,6,2,"Sedan","no",0,0,"No",0,0,"No","25-40","25-40M",0,12,93094,"M","No","No","Professional","High School",0,8,"Highly Urban",32,6
0,39,"Commercial",14660,11,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,13,50431,"M","Yes","No","Blue Collar","High School",178760,10,"Rural",53,11
0,28,"Private",17000,7,2,"Van","yes",26749,1,"Yes",4,0,"No","41-60","41-60M",0,13,34136,"M","Yes","No","Blue Collar","<High School",163417,1,"Highly Urban",53,7
0,32,"Private",17980,7,1,"Van","yes",0,0,"No",2,0,"No","25-40","25-40M",2,14,101095,"M","Yes","No","Blue Collar","<High School",307596,5,"Rural",34,7
0,56,"Private",16350,3,1,"Van","no",8692,2,"No",11,4496,"Yes","41-60","41-60M",0,11,99488,"M","No","No","Lawyer","Masters",0,16,"Highly Urban",48,3
0,44,"Private",20120,4,1,"Sedan","no",19698,3,"No",5,0,"No","41-60","41-60F",1,13,66508,"F","No","Yes","Clerical","Bachelors",0,16,"Highly Urban",42,4
0,23,"Commercial",6000,17,1,"Sports Car","no",52068,1,"No",4,0,"No","41-60","41-60F",2,0,0,"F","No","Yes","Home Maker","Masters",0,20,"Highly Urban",39,17
0,65,"Private",12000,1,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,14,36620,"F","No","No","Clerical","<High School",158714,7,"Rural",41,0
0,34,"Private",8310,17,1,"Pickup","no",0,0,"No",3,0,"No","25-40","25-40M",0,12,29149,"M","Yes","No","Clerical","High School",140253,1,"Highly Urban",39,17
1,30,"Commercial",23900,4,3,"Panel Truck","yes",1052,2,"No",1,2362,"Yes","41-60","41-60M",1,3,69290,"M","No","Yes","","Masters",0,11,"Urban",39,4
1,53,"Private",31830,10,3,"Sedan","yes",0,0,"Yes",0,0,"No","41-60","41-60M",1,3,154611,"M","No","Yes","Lawyer","Masters",0,19,"Highly Urban",41,10
1,30,"Private",21260,16,3,"Van","yes",0,0,"No",0,0,"No","41-60","41-60M",1,3,154611,"M","No","Yes","Lawyer","Masters",0,19,"Highly Urban",40,16
0,19,"Private",7930,4,1,"Sports Car","no",0,0,"No",0,0,"No","25-40","25-40F",0,7,2140,"F","No","No","Home Maker","High School",61482,1,"Rural",32,4
0,44,"Private",18110,10,1,"Sports Car","no",1575,2,"No",7,5834,"Yes","41-60","41-60F",0,5,32033,"F","Yes","No","Home Maker","Masters",167795,16,"Highly Urban",56,10
0,49,"Commercial",24060,6,1,"Panel Truck","no",0,0,"No",1,0,"No","41-60","41-60M",0,3,87332,"M","Yes","No","Blue Collar","Bachelors",265923,11,"Rural",44,6
1,43,"Private",21530,6,2,"Van","no",1913,1,"No",4,3386,"Yes","25-40","25-40M",1,7,64160,"M","No","Yes","Blue Collar","High School",0,8,"Highly Urban",35,6
0,50,"Private",7310,10,2,"SUV","no",0,0,"No",2,0,"No","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","Masters",94797,20,"Rural",42,10
0,50,"Private",7970,1,2,"Sports Car","no",0,0,"No",2,0,"No","41-60","41-60F",0,0,0,"F","Yes","No","Home Maker","Masters",154602,20,"Rural",43,0
0,25,"Private",15070,9,2,"Sedan","yes",0,0,"No",2,2778,"Yes","41-60","41-60M",2,0,0,"M","Yes","No","Student","High School",0,9,"Highly Rural",39,9
0,40,"Private",7840,6,1,"SUV","no",0,0,"No",4,0,"No","25-40","25-40F",1,6,28182,"F","Yes","No","Manager","High School",122763,1,"Urban",33,6
0,30,"Commercial",40580,10,1,"Van","no",6680,2,"No",3,0,"No","41-60","41-60F",0,14,131277,"F","No","No","Manager","PhD",0,16,"Urban",52,10
0,34,"Private",13140,1,2,"Sedan","yes",2988,2,"No",0,0,"No","41-60","41-60M",0,11,35203,"M","No","No","Clerical","<High School",0,5,"Highly Urban",40,0
0,55,"Commercial",5020,1,2,"Pickup","no",2225,3,"No",5,3599,"Yes","41-60","41-60M",0,11,74379,"M","No","No","Clerical","Bachelors",0,9,"Urban",42,0
0,6,"Private",15960,4,1,"Sedan","yes",0,0,"No",3,0,"No","41-60","41-60M",0,6,86546,"M","Yes","No","Lawyer","Masters",329062,18,"Urban",50,4
0,45,"Commercial",22160,1,1,"Van","yes",41742,1,"Yes",4,5322,"Yes","41-60","41-60M",0,12,134888,"M","No","No","","Masters",319144,18,"Highly Urban",49,0
0,47,"Private",12120,1,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,14,106218,"F","Yes","No","Lawyer","Masters",323804,12,"Highly Urban",48,0
0,46,"Private",15280,10,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",0,11,94758,"M","No","No","Professional","Masters",236020,20,"Rural",41,10
0,31,"Commercial",14080,1,2,"Sedan","yes",7419,1,"No",3,0,"No","25-40","25-40M",0,11,78379,"M","Yes","No","Blue Collar","Bachelors",240848,13,"Highly Urban",34,0
0,31,"Private",28360,6,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,9,41619,"F","Yes","No","Professional","High School",185203,9,"Highly Urban",41,6
0,5,"Private",10670,1,1,"Pickup","yes",0,0,"Yes",0,0,"No","41-60","41-60M",0,12,33680,"M","Yes","No","Manager","Masters",183800,11,"Urban",54,0
1,33,"Commercial",37670,1,1,"Panel Truck","yes",0,0,"No",0,6995,"Yes","41-60","41-60M",2,12,110128,"M","Yes","No","Manager","Bachelors",282423,14,"Urban",41,0
0,49,"Commercial",22660,3,1,"Panel Truck","yes",1371,1,"No",5,0,"No","25-40","25-40M",0,12,97671,"M","Yes","No","Professional","Bachelors",257408,7,"Highly Urban",37,3
0,24,"Commercial",18080,9,2,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,10,41455,"F","No","No","Blue Collar","High School",0,8,"Rural",52,9
0,21,"Commercial",18010,3,2,"Van","yes",39833,2,"Yes",6,0,"No","25-40","25-40M",1,8,63720,"M","No","Yes","Professional","Bachelors",0,9,"Urban",28,3
0,73,"Commercial",12610,14,2,"SUV","no",0,0,"No",0,3570,"Yes","41-60","41-60F",0,10,35678,"F","No","No","Student","Bachelors",154602,8,"Urban",41,14
0,26,"Private",15190,10,2,"SUV","no",3107,3,"No",0,0,"No",">60",">60M",0,13,29453,"M","Yes","No","Professional","Bachelors",135076,17,"Urban",58,10
0,26,"Private",17090,22,2,"SUV","no",0,0,"No",0,0,"No",">60",">60M",0,13,29453,"M","Yes","No","Professional","Bachelors",135076,17,"Urban",58,23
0,40,"Private",18990,13,2,"Van","no",0,0,"No",0,3850,"Yes","41-60","41-60M",0,10,46624,"M","No","No","Lawyer","Masters",212273,13,"Highly Urban",54,13
0,9,"Private",5900,11,1,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",1,14,118257,"F","Yes","No","Manager","Bachelors",320567,10,"Urban",42,11
0,11,"Private",24270,11,3,"SUV","no",0,0,"No",1,0,"No","25-40","25-40F",3,12,107958,"F","No","Yes","Professional","Bachelors",273174,11,"Highly Urban",33,11
0,11,"Private",16430,6,3,"Sedan","no",6825,1,"No",0,0,"No","25-40","25-40F",3,12,107958,"F","No","Yes","Professional","Bachelors",154602,8,"Highly Urban",33,6
0,21,"Private",21400,1,1,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,7,152992,"M","Yes","No","Doctor","PhD",366152,17,"Urban",41,0
0,28,"Private",19960,1,1,"Pickup","no",0,0,"No",0,0,"No","25-40","25-40F",3,14,35793,"F","No","Yes","Blue Collar","High School",0,1,"Rural",29,0
0,23,"Private",6120,12,1,"SUV","no",4995,3,"No",5,0,"No","41-60","41-60F",0,12,4215,"F","Yes","No","Student","<High School",0,1,"Urban",38,12
0,5,"Private",11670,6,1,"Pickup","yes",9302,1,"No",3,7476,"Yes","25-40","25-40M",1,9,73988,"M","Yes","No","Lawyer","Masters",238468,18,"Highly Urban",29,6
0,31,"Private",33400,6,3,"Sedan","no",0,0,"No",1,0,"No","41-60","41-60F",0,11,54920,"F","No","No","Lawyer","Masters",0,10,"Highly Urban",49,6
0,11,"Private",19960,4,3,"Pickup","no",8306,3,"No",0,9187,"Yes","41-60","41-60F",0,11,137357,"F","No","No","Lawyer","Masters",327227,18,"Urban",51,4
0,11,"Private",17750,10,3,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60F",0,11,137357,"F","No","No","Lawyer","Masters",327227,18,"Urban",51,10
0,36,"Private",27960,13,1,"Sports Car","no",0,0,"Yes",0,0,"No","41-60","41-60F",0,15,198042,"F","Yes","No","Doctor","PhD",474444,10,"Urban",55,13
0,52,"Commercial",26400,3,1,"Panel Truck","no",2243,3,"No",0,19247,"Yes","41-60","41-60M",1,10,96013,"M","No","Yes","Manager","Masters",0,13,"Urban",46,3
0,26,"Private",12220,6,1,"SUV","no",0,0,"No",3,0,"No","25-40","25-40F",0,8,72193,"F","No","No","Clerical","Bachelors",0,12,"Highly Urban",31,6
2,36,"Private",8230,1,1,"Pickup","yes",2317,2,"No",2,0,"No","41-60","41-60M",3,15,23270,"M","No","Yes","Clerical","<High School",0,5,"Rural",44,0
0,73,"Private",20140,13,1,"Van","yes",0,0,"No",0,0,"No","41-60","41-60M",0,12,137420,"M","Yes","No","Professional","Masters",385020,13,"Highly Urban",45,13
1,53,"Commercial",10070,1,1,"Pickup","no",40958,1,"Yes",1,2902,"Yes","41-60","41-60M",2,10,2141,"M","Yes","No","Student","High School",154602,1,"Highly Urban",42,0
0,35,"Private",23780,7,1,"Sedan","no",3911,2,"No",0,0,"No","41-60","41-60M",0,9,54108,"M","Yes","No","Clerical","High School",225756,1,"Highly Urban",45,7
0,36,"Private",18000,1,1,"SUV","no",19217,2,"Yes",3,0,"No","41-60","41-60F",0,10,114986,"F","Yes","No","Doctor","PhD",243925,17,"Urban",48,0
1,16,"Commercial",41710,6,1,"Panel Truck","no",0,0,"No",0,0,"No","41-60","41-60M",1,16,173412,"M","Yes","No","Professional","PhD",431274,14,"Highly Urban",42,6
2,16,"Private",15380,1,5,"Sedan","no",3960,4,"No",3,0,"No","41-60","41-60M",3,14,75501,"M","Yes","No","Manager","Bachelors",262109,10,"Urban",40,0
2,16,"Commercial",26940,7,5,"Panel Truck","no",0,0,"No",0,4017,"Yes","41-60","41-60M",3,14,31713,"M","Yes","No","","Masters",147621,11,"Highly Urban",42,7
2,39,"Commercial",27460,1,5,"Panel Truck","yes",3594,1,"No",3,0,"No","41-60","41-60M",3,14,31713,"M","Yes","No","","Masters",147621,11,"Highly Urban",43,0
0,37,"Commercial",6180,7,1,"SUV","no",0,0,"No",0,3742,"Yes","25-40","25-40F",0,12,50556,"F","No","No","Blue Collar","High School",186221,1,"Urban",35,7
0,35,"Commercial",7490,15,2,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",0,12,59935,"F","Yes","No","Blue Collar","Bachelors",173337,13,"Highly Urban",34,15
0,23,"Private",9330,4,1,"SUV","no",0,0,"No",1,4790,"Yes","41-60","41-60F",2,16,6018,"F","No","Yes","Home Maker","<High School",0,1,"Urban",54,4
0,14,"Private",18420,10,1,"Van","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,104827,"M","No","No","Doctor","PhD",324437,20,"Highly Urban",55,10
0,18,"Private",2500,17,2,"SUV","no",0,0,"No",1,0,"No","25-40","25-40F",1,11,9981,"F","Yes","No","Clerical","<High School",126082,6,"Urban",31,17
0,13,"Private",6000,7,2,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",1,12,11047,"F","Yes","No","Clerical","<High School",127167,7,"Rural",31,7
2,37,"Commercial",23450,17,1,"Panel Truck","no",0,0,"No",2,13773,"Yes","25-40","25-40M",3,12,91497,"M","Yes","No","Professional","Bachelors",284313,1,"Highly Urban",40,17
0,28,"Commercial",21360,1,3,"Van","yes",0,0,"Yes",5,7359,"Yes","41-60","41-60M",0,14,36730,"M","Yes","No","Professional","Masters",154602,10,"Highly Urban",55,0
0,35,"Private",20470,10,3,"Van","no",0,0,"No",0,0,"No","41-60","41-60M",0,14,61610,"M","Yes","No","Professional","Masters",154602,10,"Highly Urban",57,10
0,24,"Commercial",1780,1,1,"Sports Car","no",2989,3,"No",7,0,"No","25-40","25-40F",3,11,2785,"F","Yes","No","Student","High School",0,3,"Urban",33,0
0,35,"Private",7100,4,2,"Sports Car","no",0,0,"No",1,0,"No","25-40","25-40F",3,16,57371,"F","Yes","No","Clerical","Bachelors",251268,9,"Rural",33,4
0,12,"Private",10480,10,1,"Pickup","yes",3295,2,"No",1,0,"No","25-40","25-40M",1,14,64520,"M","No","Yes","Lawyer","Masters",231035,14,"Urban",35,10
0,36,"Commercial",11530,1,2,"Pickup","yes",0,0,"No",1,0,"No","41-60","41-60M",0,13,61610,"M","Yes","No","Manager","Bachelors",167905,10,"Urban",45,0
0,44,"Private",18780,10,1,"SUV","no",0,0,"No",0,5182,"Yes","41-60","41-60F",0,10,34637,"F","No","No","Clerical","High School",0,10,"Highly Urban",42,10
0,50,"Commercial",6500,1,1,"Pickup","no",0,0,"No",3,0,"No","41-60","41-60F",0,12,227493,"F","No","No","","PhD",559830,16,"Urban",48,0
0,45,"Commercial",19240,1,1,"Pickup","no",4445,2,"No",9,2439,"Yes","25-40","25-40F",2,10,53041,"F","Yes","No","Blue Collar","High School",147510,10,"Highly Urban",27,0
0,22,"Private",34150,4,3,"Sports Car","no",0,0,"No",3,0,"No","41-60","41-60F",0,8,167469,"F","No","No","Doctor","PhD",0,1,"Urban",48,4
0,38,"Private",13410,6,3,"SUV","no",0,0,"No",0,0,"No","41-60","41-60F",0,10,67096,"F","No","No","Doctor","PhD",0,15,"Urban",48,6
0,27,"Commercial",23740,12,1,"Panel Truck","yes",0,0,"No",1,4621,"Yes","25-40","25-40M",2,9,98918,"M","No","Yes","Professional","Bachelors",0,9,"Highly Urban",29,12
0,15,"Commercial",44110,6,2,"Panel Truck","no",21533,3,"Yes",3,0,"No","41-60","41-60M",0,14,100094,"M","Yes","No","Manager","Masters",274673,13,"Urban",48,6
0,28,"Commercial",6640,15,1,"Sports Car","no",7186,3,"No",2,1858,"Yes","25-40","25-40F",1,10,20972,"F","No","Yes","Student","Bachelors",0,8,"Urban",27,15
0,37,"Private",28200,4,1,"Sedan","no",1686,2,"No",0,0,"No","41-60","41-60M",0,11,37886,"M","Yes","No","Clerical","<High School",168597,1,"Highly Urban",47,4
0,27,"Private",7000,17,2,"Pickup","no",0,0,"No",3,0,"No","41-60","41-60M",0,13,91433,"M","No","No","Lawyer","Masters",273791,15,"Urban",54,17
0,10,"Private",17180,7,2,"Van","no",0,0,"No",2,0,"No","41-60","41-60M",0,13,112246,"M","No","No","Lawyer","PhD",0,10,"Urban",54,7
0,49,"Commercial",18480,10,3,"Van","yes",4426,1,"No",6,0,"No","25-40","25-40M",0,12,48509,"M","Yes","No","","PhD",154602,18,"Highly Urban",33,10
0,49,"Private",9950,6,3,"Sedan","yes",0,0,"No",0,0,"No","25-40","25-40M",0,12,48509,"M","Yes","No","","PhD",154602,18,"Highly Urban",33,6
0,50,"Private",2250,9,1,"Sedan","yes",9155,4,"No",0,0,"No","41-60","41-60M",0,11,63807,"M","No","No","Lawyer","Masters",199353,8,"Highly Urban",47,9
0,48,"Commercial",38300,4,1,"Van","no",50724,1,"No",0,0,"No","25-40","25-40F",0,9,29915,"F","No","No","Home Maker","Masters",124567,1,"Urban",36,4
0,61,"Commercial",16600,6,1,"Van","yes",0,0,"No",0,0,"No","41-60","41-60M",0,5,32577,"M","Yes","No","Professional","Bachelors",185790,1,"Highly Urban",45,6
0,50,"Private",5800,1,1,"Pickup","no",0,0,"No",0,0,"No","41-60","41-60M",2,0,0,"M","Yes","No","Home Maker","Bachelors",96114,8,"Rural",41,0
0,19,"Private",6500,4,1,"Sports Car","no",0,0,"No",1,0,"No","41-60","41-60F",0,15,121299,"F","Yes","No","Blue Collar","<High School",315447,1,"Urban",45,4
2,13,"Private",9210,6,1,"SUV","no",6848,1,"No",0,7442,"Yes","25-40","25-40F",3,13,26694,"F","Yes","No","Home Maker","High School",133159,1,"Highly Urban",34,6
0,42,"Private",13450,1,3,"SUV","yes",0,0,"No",0,0,"No",">60",">60M",3,13,50166,"M","Yes","No","Manager","Masters",234582,10,"Urban",61,0
0,21,"Commercial",23510,1,1,"Panel Truck","yes",9937,1,"No",2,0,"No","41-60","41-60M",0,10,129230,"M","Yes","No","Professional","Bachelors",337720,1,"Highly Urban",55,0
0,49,"Commercial",27670,4,1,"Panel Truck","yes",0,0,"Yes",0,0,"No","41-60","41-60M",0,14,119222,"M","Yes","No","Blue Collar","Bachelors",338080,8,"Highly Urban",47,4
1,32,"Private",22160,1,1,"Pickup","no",0,0,"No",7,5150,"Yes","25-40","25-40F",2,8,95102,"F","No","Yes","Professional","Masters",154602,16,"Highly Urban",35,0
0,21,"Commercial",22620,1,2,"Panel Truck","no",37211,3,"Yes",3,5016,"Yes","41-60","41-60M",0,10,146338,"M","No","No","","Masters",0,10,"Highly Urban",40,0
0,43,"Private",8350,1,1,"Sports Car","no",0,0,"No",1,0,"No",">60",">60F",1,13,61610,"F","Yes","No","Clerical","High School",168795,12,"Rural",63,0
0,15,"Private",19470,10,1,"SUV","no",0,0,"No",2,2597,"Yes","25-40","25-40F",1,0,0,"F","No","Yes","Student","Bachelors",0,8,"Rural",33,10
1,52,"Private",20530,6,2,"SUV","no",25495,2,"Yes",1,0,"No","41-60","41-60F",2,12,129261,"F","No","Yes","Manager","Masters",325139,12,"Urban",39,6
1,12,"Private",22560,1,2,"Sedan","no",0,0,"No",1,0,"No","25-40","25-40F",3,12,29431,"F","Yes","No","Clerical","<High School",143149,8,"Highly Urban",30,0
0,30,"Private",7840,10,2,"SUV","no",35720,3,"Yes",0,0,"No","25-40","25-40F",2,10,37452,"F","Yes","No","Clerical","High School",187054,7,"Highly Rural",34,10
0,39,"Commercial",15410,4,1,"Sedan","no",10590,4,"No",0,0,"No","25-40","25-40M",0,13,111152,"M","Yes","No","Blue Collar","Bachelors",286594,9,"Highly Urban",37,4
0,14,"Private",4300,1,2,"Sedan","yes",4448,3,"No",9,5076,"Yes","25-40","25-40M",1,7,22718,"M","No","Yes","Clerical","<High School",116700,1,"Highly Urban",29,0
0,25,"Private",21330,1,2,"Sedan","no",0,0,"No",0,0,"No","41-60","41-60M",0,14,142333,"M","Yes","No","Professional","Bachelors",360296,12,"Highly Urban",51,0
0,34,"Private",4800,7,1,"SUV","no",0,0,"No",1,0,"No","25-40","25-40F",1,0,61610,"F","Yes","No","Home Maker","High School",0,1,"Rural",30,7
0,5,"Commercial",8700,4,1,"Pickup","no",0,0,"No",0,4575,"Yes","25-40","25-40M",4,0,0,"M","Yes","No","Student","<High School",0,1,"Urban",32,4
0,21,"Private",6880,1,9,"Pickup","yes",0,0,"No",0,0,"No","41-60","41-60M",2,0,0,"M","Yes","No","Student","<High School",115797,7,"Urban",42,0
0,13,"Commercial",21460,3,9,"Van","no",0,0,"No",0,0,"No","41-60","41-60M",0,6,108031,"M","Yes","No","","Masters",329698,13,"Highly Urban",43,3
1,22,"Private",9260,9,9,"Sedan","yes",0,0,"No",1,0,"No","41-60","41-60M",0,6,137537,"M","Yes","No","Lawyer","Masters",375497,10,"Urban",48,9
0,52,"Private",19300,10,9,"Van","no",0,0,"No",0,0,"No","41-60","41-60M",0,6,67488,"M","Yes","No","Manager","Bachelors",206632,6,"Urban",48,10
0,52,"Private",17000,6,9,"Sedan","no",0,0,"No",2,0,"No","41-60","41-60M",0,6,67488,"M","Yes","No","Manager","Bachelors",206632,6,"Urban",48,6
0,46,"Commercial",5700,10,1,"Pickup","yes",2090,2,"No",1,0,"No","41-60","41-60M",0,10,74484,"M","No","No","","Masters",154602,5,"Urban",37,10
0,40,"Commercial",22330,3,2,"Van","yes",0,0,"No",2,0,"No","25-40","25-40M",0,12,14846,"M","No","No","Clerical","<High School",0,1,"Rural",31,3
0,24,"Private",11180,10,1,"Sedan","yes",0,0,"No",0,0,"No","41-60","41-60M",1,12,64586,"M","Yes","No","Professional","Bachelors",198774,1,"Urban",39,10
1,35,"Commercial",5500,4,1,"SUV","no",5784,1,"No",4,0,"No","25-40","25-40F",2,0,0,"F","No","Yes","Student","Bachelors",0,7,"Rural",37,4
0,50,"Commercial",19460,1,2,"Sports Car","no",0,0,"No",0,0,"No","41-60","41-60F",0,13,42196,"F","Yes","No","Blue Collar","High School",143209,7,"Rural",42,0
0,14,"Commercial",9640,13,3,"Pickup","no",1212,1,"No",4,1354,"Yes","41-60","41-60M",0,12,31773,"M","Yes","No","Clerical","High School",165090,1,"Urban",44,13
0,19,"Commercial",39520,6,3,"Panel Truck","yes",0,0,"No",0,0,"No","41-60","41-60M",0,13,16818,"M","Yes","No","Clerical","<High School",113607,1,"Highly Urban",50,6
0,7,"Private",12800,10,2,"SUV","no",0,0,"No",0,0,"No","25-40","25-40F",0,12,78021,"F","Yes","No","Manager","Bachelors",223694,1,"Urban",31,10
0,40,"Private",7440,4,1,"Sedan","yes",6144,4,"No",5,0,"No","25-40","25-40M",0,9,32428,"M","No","No","Blue Collar","<High School",0,6,"Urban",24,4
1,44,"Commercial",31390,1,1,"Panel Truck","yes",0,0,"No",0,5295,"Yes","25-40","25-40M",2,14,118971,"M","No","Yes","Manager","Bachelors",0,14,"Urban",36,0
0,57,"Commercial",15410,10,1,"SUV","no",3380,3,"No",9,0,"No",">60",">60M",0,14,78094,"M","No","No","Blue Collar","High School",229815,1,"Highly Urban",58,10
0,32,"Private",24190,6,1,"Sports Car","no",0,0,"Yes",0,0,"No","41-60","41-60F",0,10,178375,"F","Yes","No","Lawyer","Masters",468171,8,"Urban",42,6
0,6,"Commercial",4800,10,1,"Sports Car","no",0,0,"No",1,0,"No","25-40","25-40F",1,12,50086,"F","Yes","No","Blue Collar","High School",154602,8,"Rural",30,10
1,17,"Commercial",5300,1,1,"Sedan","yes",2185,2,"No",4,1897,"Yes","25-40","25-40M",2,0,0,"M","Yes","No","Student","High School",0,5,"Urban",35,0
1,30,"Commercial",36330,1,2,"Panel Truck","no",0,0,"No",0,3213,"Yes","41-60","41-60M",2,13,90479,"M","Yes","No","","Masters",250111,1,"Urban",41,0
0,34,"Private",15680,1,1,"Sports Car","yes",4450,2,"No",3,0,"No",">60",">60M",0,13,75778,"M","Yes","No","Professional","Bachelors",231320,8,"Urban",61,0
0,34,"Private",22360,1,2,"Sedan","yes",0,0,"No",1,0,"No","41-60","41-60M",0,8,130393,"M","Yes","No","Manager","Masters",363470,11,"Urban",49,0
