"Driving_kids","TRAVTIME","COMMERCIAL_VEHICLE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","Past_claim","REVOKED","MVR_PTS","CLM_AMT","CLM_FLAG","AGE","Kids","NEW_IN_JOB","INCOME","SEX_MALE","MARRIED","SINGLE_PARENT","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","URBAN_NOT_RURAL","AGE_YEARS","College_MAX_EDUC","Sedan","Student","Blue_collar","Young_age","Homeowner"
0,26,0,5080,6,2,"Sports Car",0,0,0,0,4,540,1,"16-24",1,0,11666,0,1,0,"Clerical","<High School",109363,1,1,21,0,0,0,0,1,1
0,22,0,14710,6,2,"Sedan",0,0,0,0,0,0,0,"25-40",0,0,93094,1,0,0,"Professional","High School",0,8,1,32,0,1,0,0,0,0
0,39,1,14660,11,2,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,50431,1,1,0,"Blue Collar","High School",178760,10,0,53,0,1,0,1,0,1
0,28,0,17000,7,2,"Van",1,26749,1,1,4,0,0,"41-60",0,0,34136,1,1,0,"Blue Collar","<High School",163417,1,1,53,0,0,0,1,0,1
0,32,0,17980,7,1,"Van",1,0,0,0,2,0,0,"25-40",1,0,101095,1,1,0,"Blue Collar","<High School",307596,5,0,34,0,0,0,1,0,1
0,56,0,16350,3,1,"Van",0,8692,1,0,10,4496,1,"41-60",0,0,99488,1,0,0,"Lawyer","Masters",0,16,1,48,1,0,0,0,0,0
0,44,0,20120,4,1,"Sedan",0,19698,1,0,5,0,0,"41-60",1,0,66508,0,0,1,"Clerical","Bachelors",0,16,1,42,1,1,0,0,0,0
0,23,1,6000,17,1,"Sports Car",0,52068,1,0,4,0,0,"41-60",1,1,0,0,0,1,"Home Maker","Masters",0,20,1,39,1,0,0,0,0,0
0,65,0,12000,1,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,36620,0,0,0,"Clerical","<High School",158714,7,0,41,0,0,0,0,0,1
0,34,0,8310,17,1,"Pickup",0,0,0,0,3,0,0,"25-40",0,0,29149,1,1,0,"Clerical","High School",140253,1,1,39,0,0,0,0,0,1
1,30,1,23900,4,3,"Panel Truck",1,1052,1,0,1,2362,1,"41-60",1,0,69290,1,0,1,"Other","Masters",0,11,1,39,1,0,0,0,0,0
1,53,0,31830,10,3,"Sedan",1,0,0,1,0,0,0,"41-60",1,0,154611,1,0,1,"Lawyer","Masters",0,19,1,41,1,1,0,0,0,0
1,30,0,21260,16,3,"Van",1,0,0,0,0,0,0,"41-60",1,0,154611,1,0,1,"Lawyer","Masters",0,19,1,40,1,0,0,0,0,0
0,19,0,7930,4,1,"Sports Car",0,0,0,0,0,0,0,"25-40",0,0,2140,0,0,0,"Home Maker","High School",61482,1,0,32,0,0,0,0,0,1
0,44,0,18110,10,1,"Sports Car",0,1575,1,0,7,5834,1,"41-60",0,0,32033,0,1,0,"Home Maker","Masters",167795,16,1,56,1,0,0,0,0,1
0,49,1,24060,6,1,"Panel Truck",0,0,0,0,1,0,0,"41-60",0,0,87332,1,1,0,"Blue Collar","Bachelors",265923,11,0,44,1,0,0,1,0,1
1,43,0,21530,6,2,"Van",0,1913,1,0,4,3386,1,"25-40",1,0,64160,1,0,1,"Blue Collar","High School",0,8,1,35,0,0,0,1,0,0
0,50,0,7310,10,2,"SUV",0,0,0,0,2,0,0,"41-60",0,1,0,0,1,0,"Home Maker","Masters",94797,20,0,42,1,0,0,0,0,1
0,50,0,7970,1,2,"Sports Car",0,0,0,0,2,0,0,"41-60",0,1,0,0,1,0,"Home Maker","Masters",154602,20,0,43,1,0,0,0,0,1
0,25,0,15070,9,2,"Sedan",1,0,0,0,2,2778,1,"41-60",1,1,0,1,1,0,"Student","High School",0,9,0,39,0,1,1,0,0,0
0,40,0,7840,6,1,"SUV",0,0,0,0,4,0,0,"25-40",1,0,28182,0,1,0,"Manager","High School",122763,1,1,33,0,0,0,0,0,1
0,30,1,40580,10,1,"Van",0,6680,1,0,3,0,0,"41-60",0,0,131277,0,0,0,"Manager","PhD",0,16,1,52,1,0,0,0,0,0
0,34,0,13140,1,2,"Sedan",1,2988,1,0,0,0,0,"41-60",0,0,35203,1,0,0,"Clerical","<High School",0,5,1,40,0,1,0,0,0,0
0,55,1,5020,1,2,"Pickup",0,2225,1,0,5,3599,1,"41-60",0,0,74379,1,0,0,"Clerical","Bachelors",0,9,1,42,1,0,0,0,0,0
0,6,0,15960,4,1,"Sedan",1,0,0,0,3,0,0,"41-60",0,0,86546,1,1,0,"Lawyer","Masters",329062,18,1,50,1,1,0,0,0,1
0,45,1,22160,1,1,"Van",1,41742,1,1,4,5322,1,"41-60",0,0,134888,1,0,0,"Other","Masters",319144,18,1,49,1,0,0,0,0,1
0,47,0,12120,1,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,106218,0,1,0,"Lawyer","Masters",323804,12,1,48,1,0,0,0,0,1
0,46,0,15280,10,1,"Sedan",1,0,0,0,0,0,0,"41-60",0,0,94758,1,0,0,"Professional","Masters",236020,20,0,41,1,1,0,0,0,1
0,31,1,14080,1,2,"Sedan",1,7419,1,0,3,0,0,"25-40",0,0,78379,1,1,0,"Blue Collar","Bachelors",240848,13,1,34,1,1,0,1,0,1
0,31,0,28360,6,1,"SUV",0,0,0,0,0,0,0,"41-60",0,0,41619,0,1,0,"Professional","High School",185203,9,1,41,0,0,0,0,0,1
0,5,0,10670,1,1,"Pickup",1,0,0,1,0,0,0,"41-60",0,0,33680,1,1,0,"Manager","Masters",183800,11,1,54,1,0,0,0,0,1
1,33,1,37670,1,1,"Panel Truck",1,0,0,0,0,6995,1,"41-60",1,0,110128,1,1,0,"Manager","Bachelors",282423,14,1,41,1,0,0,0,0,1
0,49,1,22660,3,1,"Panel Truck",1,1371,1,0,5,0,0,"25-40",0,0,97671,1,1,0,"Professional","Bachelors",257408,7,1,37,1,0,0,0,0,1
0,24,1,18080,9,2,"SUV",0,0,0,0,0,0,0,"41-60",0,0,41455,0,0,0,"Blue Collar","High School",0,8,0,52,0,0,0,1,0,0
0,21,1,18010,3,2,"Van",1,39833,1,1,6,0,0,"25-40",1,0,63720,1,0,1,"Professional","Bachelors",0,9,1,28,1,0,0,0,0,0
0,73,1,12610,14,2,"SUV",0,0,0,0,0,3570,1,"41-60",0,0,35678,0,0,0,"Student","Bachelors",154602,8,1,41,1,0,1,0,0,1
0,26,0,15190,10,2,"SUV",0,3107,1,0,0,0,0,">60",0,0,29453,1,1,0,"Professional","Bachelors",135076,17,1,58,1,0,0,0,0,1
0,26,0,17090,22,2,"SUV",0,0,0,0,0,0,0,">60",0,0,29453,1,1,0,"Professional","Bachelors",135076,17,1,58,1,0,0,0,0,1
0,40,0,18990,13,2,"Van",0,0,0,0,0,3850,1,"41-60",0,0,46624,1,0,0,"Lawyer","Masters",212273,13,1,54,1,0,0,0,0,1
0,9,0,5900,11,1,"SUV",0,0,0,0,0,0,0,"41-60",1,0,118257,0,1,0,"Manager","Bachelors",320567,10,1,42,1,0,0,0,0,1
0,11,0,24270,11,3,"SUV",0,0,0,0,1,0,0,"25-40",1,0,107958,0,0,1,"Professional","Bachelors",273174,11,1,33,1,0,0,0,0,1
0,11,0,16430,6,3,"Sedan",0,6825,1,0,0,0,0,"25-40",1,0,107958,0,0,1,"Professional","Bachelors",154602,8,1,33,1,1,0,0,0,1
0,21,0,21400,1,1,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,152992,1,1,0,"Doctor","PhD",366152,17,1,41,1,1,0,0,0,1
0,28,0,19960,1,1,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,35793,0,0,1,"Blue Collar","High School",0,1,0,29,0,0,0,1,0,0
0,23,0,6120,12,1,"SUV",0,4995,1,0,5,0,0,"41-60",0,0,4215,0,1,0,"Student","<High School",0,1,1,38,0,0,1,0,0,0
0,5,0,11670,6,1,"Pickup",1,9302,1,0,3,7476,1,"25-40",1,0,73988,1,1,0,"Lawyer","Masters",238468,18,1,29,1,0,0,0,0,1
0,31,0,33400,6,3,"Sedan",0,0,0,0,1,0,0,"41-60",0,0,54920,0,0,0,"Lawyer","Masters",0,10,1,49,1,1,0,0,0,0
0,11,0,19960,4,3,"Pickup",0,8306,1,0,0,9187,1,"41-60",0,0,137357,0,0,0,"Lawyer","Masters",327227,18,1,51,1,0,0,0,0,1
0,11,0,17750,10,3,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,137357,0,0,0,"Lawyer","Masters",327227,18,1,51,1,1,0,0,0,1
0,36,0,27960,13,1,"Sports Car",0,0,0,1,0,0,0,"41-60",0,0,198042,0,1,0,"Doctor","PhD",474444,10,1,55,1,0,0,0,0,1
0,52,1,26400,3,1,"Panel Truck",0,2243,1,0,0,19247,1,"41-60",1,0,96013,1,0,1,"Manager","Masters",0,13,1,46,1,0,0,0,0,0
0,26,0,12220,6,1,"SUV",0,0,0,0,3,0,0,"25-40",0,0,72193,0,0,0,"Clerical","Bachelors",0,12,1,31,1,0,0,0,0,0
1,36,0,8230,1,1,"Pickup",1,2317,1,0,2,0,0,"41-60",1,0,23270,1,0,1,"Clerical","<High School",0,5,0,44,0,0,0,0,0,0
0,73,0,20140,13,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,137420,1,1,0,"Professional","Masters",385020,13,1,45,1,0,0,0,0,1
1,53,1,10070,1,1,"Pickup",0,40958,1,1,1,2902,1,"41-60",1,0,2141,1,1,0,"Student","High School",154602,1,1,42,0,0,1,0,0,1
0,35,0,23780,7,1,"Sedan",0,3911,1,0,0,0,0,"41-60",0,0,54108,1,1,0,"Clerical","High School",225756,1,1,45,0,1,0,0,0,1
0,36,0,18000,1,1,"SUV",0,19217,1,1,3,0,0,"41-60",0,0,114986,0,1,0,"Doctor","PhD",243925,17,1,48,1,0,0,0,0,1
1,16,1,41710,6,1,"Panel Truck",0,0,0,0,0,0,0,"41-60",1,0,173412,1,1,0,"Professional","PhD",431274,14,1,42,1,0,0,0,0,1
1,16,0,15380,1,5,"Sedan",0,3960,1,0,3,0,0,"41-60",1,0,75501,1,1,0,"Manager","Bachelors",262109,10,1,40,1,1,0,0,0,1
1,16,1,26940,7,5,"Panel Truck",0,0,0,0,0,4017,1,"41-60",1,0,31713,1,1,0,"Other","Masters",147621,11,1,42,1,0,0,0,0,1
1,39,1,27460,1,5,"Panel Truck",1,3594,1,0,3,0,0,"41-60",1,0,31713,1,1,0,"Other","Masters",147621,11,1,43,1,0,0,0,0,1
0,37,1,6180,7,1,"SUV",0,0,0,0,0,3742,1,"25-40",0,0,50556,0,0,0,"Blue Collar","High School",186221,1,1,35,0,0,0,1,0,1
0,35,1,7490,15,2,"SUV",0,0,0,0,0,0,0,"25-40",0,0,59935,0,1,0,"Blue Collar","Bachelors",173337,13,1,34,1,0,0,1,0,1
0,23,0,9330,4,1,"SUV",0,0,0,0,1,4790,1,"41-60",1,0,6018,0,0,1,"Home Maker","<High School",0,1,1,54,0,0,0,0,0,0
0,14,0,18420,10,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,104827,1,0,0,"Doctor","PhD",324437,20,1,55,1,0,0,0,0,1
0,18,0,2500,17,2,"SUV",0,0,0,0,1,0,0,"25-40",1,0,9981,0,1,0,"Clerical","<High School",126082,6,1,31,0,0,0,0,0,1
0,13,0,6000,7,2,"SUV",0,0,0,0,0,0,0,"25-40",1,0,11047,0,1,0,"Clerical","<High School",127167,7,0,31,0,0,0,0,0,1
1,37,1,23450,17,1,"Panel Truck",0,0,0,0,2,13773,1,"25-40",1,0,91497,1,1,0,"Professional","Bachelors",284313,1,1,40,1,0,0,0,0,1
0,28,1,21360,1,3,"Van",1,0,0,1,5,7359,1,"41-60",0,0,36730,1,1,0,"Professional","Masters",154602,10,1,55,1,0,0,0,0,1
0,35,0,20470,10,3,"Van",0,0,0,0,0,0,0,"41-60",0,0,61610,1,1,0,"Professional","Masters",154602,10,1,57,1,0,0,0,0,1
0,24,1,1780,1,1,"Sports Car",0,2989,1,0,7,0,0,"25-40",1,0,2785,0,1,0,"Student","High School",0,3,1,33,0,0,1,0,0,0
0,35,0,7100,4,2,"Sports Car",0,0,0,0,1,0,0,"25-40",1,0,57371,0,1,0,"Clerical","Bachelors",251268,9,0,33,1,0,0,0,0,1
0,12,0,10480,10,1,"Pickup",1,3295,1,0,1,0,0,"25-40",1,0,64520,1,0,1,"Lawyer","Masters",231035,14,1,35,1,0,0,0,0,1
0,36,1,11530,1,2,"Pickup",1,0,0,0,1,0,0,"41-60",0,0,61610,1,1,0,"Manager","Bachelors",167905,10,1,45,1,0,0,0,0,1
0,44,0,18780,10,1,"SUV",0,0,0,0,0,5182,1,"41-60",0,0,34637,0,0,0,"Clerical","High School",0,10,1,42,0,0,0,0,0,0
0,50,1,6500,1,1,"Pickup",0,0,0,0,3,0,0,"41-60",0,0,227493,0,0,0,"Other","PhD",559830,16,1,48,1,0,0,0,0,1
0,45,1,19240,1,1,"Pickup",0,4445,1,0,9,2439,1,"25-40",1,0,53041,0,1,0,"Blue Collar","High School",147510,10,1,27,0,0,0,1,0,1
0,22,0,34150,4,3,"Sports Car",0,0,0,0,3,0,0,"41-60",0,0,167469,0,0,0,"Doctor","PhD",0,1,1,48,1,0,0,0,0,0
0,38,0,13410,6,3,"SUV",0,0,0,0,0,0,0,"41-60",0,0,67096,0,0,0,"Doctor","PhD",0,15,1,48,1,0,0,0,0,0
0,27,1,23740,12,1,"Panel Truck",1,0,0,0,1,4621,1,"25-40",1,0,98918,1,0,1,"Professional","Bachelors",0,9,1,29,1,0,0,0,0,0
0,15,1,44110,6,2,"Panel Truck",0,21533,1,1,3,0,0,"41-60",0,0,100094,1,1,0,"Manager","Masters",274673,13,1,48,1,0,0,0,0,1
0,28,1,6640,15,1,"Sports Car",0,7186,1,0,2,1858,1,"25-40",1,0,20972,0,0,1,"Student","Bachelors",0,8,1,27,1,0,1,0,0,0
0,37,0,28200,4,1,"Sedan",0,1686,1,0,0,0,0,"41-60",0,0,37886,1,1,0,"Clerical","<High School",168597,1,1,47,0,1,0,0,0,1
0,27,0,7000,17,2,"Pickup",0,0,0,0,3,0,0,"41-60",0,0,91433,1,0,0,"Lawyer","Masters",273791,15,1,54,1,0,0,0,0,1
0,10,0,17180,7,2,"Van",0,0,0,0,2,0,0,"41-60",0,0,112246,1,0,0,"Lawyer","PhD",0,10,1,54,1,0,0,0,0,0
0,49,1,18480,10,3,"Van",1,4426,1,0,6,0,0,"25-40",0,0,48509,1,1,0,"Other","PhD",154602,18,1,33,1,0,0,0,0,1
0,49,0,9950,6,3,"Sedan",1,0,0,0,0,0,0,"25-40",0,0,48509,1,1,0,"Other","PhD",154602,18,1,33,1,1,0,0,0,1
0,50,0,2250,9,1,"Sedan",1,9155,1,0,0,0,0,"41-60",0,0,63807,1,0,0,"Lawyer","Masters",199353,8,1,47,1,1,0,0,0,1
0,48,1,38300,4,1,"Van",0,50724,1,0,0,0,0,"25-40",0,0,29915,0,0,0,"Home Maker","Masters",124567,1,1,36,1,0,0,0,0,1
0,61,1,16600,6,1,"Van",1,0,0,0,0,0,0,"41-60",0,0,32577,1,1,0,"Professional","Bachelors",185790,1,1,45,1,0,0,0,0,1
0,50,0,5800,1,1,"Pickup",0,0,0,0,0,0,0,"41-60",1,1,0,1,1,0,"Home Maker","Bachelors",96114,8,0,41,1,0,0,0,0,1
0,19,0,6500,4,1,"Sports Car",0,0,0,0,1,0,0,"41-60",0,0,121299,0,1,0,"Blue Collar","<High School",315447,1,1,45,0,0,0,1,0,1
1,13,0,9210,6,1,"SUV",0,6848,1,0,0,7442,1,"25-40",1,0,26694,0,1,0,"Home Maker","High School",133159,1,1,34,0,0,0,0,0,1
0,42,0,13450,1,3,"SUV",1,0,0,0,0,0,0,">60",1,0,50166,1,1,0,"Manager","Masters",234582,10,1,61,1,0,0,0,0,1
0,21,1,23510,1,1,"Panel Truck",1,9937,1,0,2,0,0,"41-60",0,0,129230,1,1,0,"Professional","Bachelors",337720,1,1,55,1,0,0,0,0,1
0,49,1,27670,4,1,"Panel Truck",1,0,0,1,0,0,0,"41-60",0,0,119222,1,1,0,"Blue Collar","Bachelors",338080,8,1,47,1,0,0,1,0,1
1,32,0,22160,1,1,"Pickup",0,0,0,0,7,5150,1,"25-40",1,0,95102,0,0,1,"Professional","Masters",154602,16,1,35,1,0,0,0,0,1
0,21,1,22620,1,2,"Panel Truck",0,37211,1,1,3,5016,1,"41-60",0,0,146338,1,0,0,"Other","Masters",0,10,1,40,1,0,0,0,0,0
0,43,0,8350,1,1,"Sports Car",0,0,0,0,1,0,0,">60",1,0,61610,0,1,0,"Clerical","High School",168795,12,0,63,0,0,0,0,0,1
0,15,0,19470,10,1,"SUV",0,0,0,0,2,2597,1,"25-40",1,1,0,0,0,1,"Student","Bachelors",0,8,0,33,1,0,1,0,0,0
1,52,0,20530,6,2,"SUV",0,25495,1,1,1,0,0,"41-60",1,0,129261,0,0,1,"Manager","Masters",325139,12,1,39,1,0,0,0,0,1
1,12,0,22560,1,2,"Sedan",0,0,0,0,1,0,0,"25-40",1,0,29431,0,1,0,"Clerical","<High School",143149,8,1,30,0,1,0,0,0,1
0,30,0,7840,10,2,"SUV",0,35720,1,1,0,0,0,"25-40",1,0,37452,0,1,0,"Clerical","High School",187054,7,0,34,0,0,0,0,0,1
0,39,1,15410,4,1,"Sedan",0,10590,1,0,0,0,0,"25-40",0,0,111152,1,1,0,"Blue Collar","Bachelors",286594,9,1,37,1,1,0,1,0,1
0,14,0,4300,1,2,"Sedan",1,4448,1,0,9,5076,1,"25-40",1,0,22718,1,0,1,"Clerical","<High School",116700,1,1,29,0,1,0,0,0,1
0,25,0,21330,1,2,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,142333,1,1,0,"Professional","Bachelors",360296,12,1,51,1,1,0,0,0,1
0,34,0,4800,7,1,"SUV",0,0,0,0,1,0,0,"25-40",1,1,61610,0,1,0,"Home Maker","High School",0,1,0,30,0,0,0,0,0,0
0,5,1,8700,4,1,"Pickup",0,0,0,0,0,4575,1,"25-40",1,1,0,1,1,0,"Student","<High School",0,1,1,32,0,0,1,0,0,0
0,21,0,6880,1,9,"Pickup",1,0,0,0,0,0,0,"41-60",1,1,0,1,1,0,"Student","<High School",115797,7,1,42,0,0,1,0,0,1
0,13,1,21460,3,9,"Van",0,0,0,0,0,0,0,"41-60",0,0,108031,1,1,0,"Other","Masters",329698,13,1,43,1,0,0,0,0,1
1,22,0,9260,9,9,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,137537,1,1,0,"Lawyer","Masters",375497,10,1,48,1,1,0,0,0,1
0,52,0,19300,10,9,"Van",0,0,0,0,0,0,0,"41-60",0,0,67488,1,1,0,"Manager","Bachelors",206632,6,1,48,1,0,0,0,0,1
0,52,0,17000,6,9,"Sedan",0,0,0,0,2,0,0,"41-60",0,0,67488,1,1,0,"Manager","Bachelors",206632,6,1,48,1,1,0,0,0,1
0,46,1,5700,10,1,"Pickup",1,2090,1,0,1,0,0,"41-60",0,0,74484,1,0,0,"Other","Masters",154602,5,1,37,1,0,0,0,0,1
0,40,1,22330,3,2,"Van",1,0,0,0,2,0,0,"25-40",0,0,14846,1,0,0,"Clerical","<High School",0,1,0,31,0,0,0,0,0,0
0,24,0,11180,10,1,"Sedan",1,0,0,0,0,0,0,"41-60",1,0,64586,1,1,0,"Professional","Bachelors",198774,1,1,39,1,1,0,0,0,1
1,35,1,5500,4,1,"SUV",0,5784,1,0,4,0,0,"25-40",1,1,0,0,0,1,"Student","Bachelors",0,7,0,37,1,0,1,0,0,0
0,50,1,19460,1,2,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,42196,0,1,0,"Blue Collar","High School",143209,7,0,42,0,0,0,1,0,1
0,14,1,9640,13,3,"Pickup",0,1212,1,0,4,1354,1,"41-60",0,0,31773,1,1,0,"Clerical","High School",165090,1,1,44,0,0,0,0,0,1
0,19,1,39520,6,3,"Panel Truck",1,0,0,0,0,0,0,"41-60",0,0,16818,1,1,0,"Clerical","<High School",113607,1,1,50,0,0,0,0,0,1
0,7,0,12800,10,2,"SUV",0,0,0,0,0,0,0,"25-40",0,0,78021,0,1,0,"Manager","Bachelors",223694,1,1,31,1,0,0,0,0,1
0,40,0,7440,4,1,"Sedan",1,6144,1,0,5,0,0,"25-40",0,0,32428,1,0,0,"Blue Collar","<High School",0,6,1,24,0,1,0,1,1,0
1,44,1,31390,1,1,"Panel Truck",1,0,0,0,0,5295,1,"25-40",1,0,118971,1,0,1,"Manager","Bachelors",0,14,1,36,1,0,0,0,0,0
0,57,1,15410,10,1,"SUV",0,3380,1,0,9,0,0,">60",0,0,78094,1,0,0,"Blue Collar","High School",229815,1,1,58,0,0,0,1,0,1
0,32,0,24190,6,1,"Sports Car",0,0,0,1,0,0,0,"41-60",0,0,178375,0,1,0,"Lawyer","Masters",468171,8,1,42,1,0,0,0,0,1
0,6,1,4800,10,1,"Sports Car",0,0,0,0,1,0,0,"25-40",1,0,50086,0,1,0,"Blue Collar","High School",154602,8,0,30,0,0,0,1,0,1
1,17,1,5300,1,1,"Sedan",1,2185,1,0,4,1897,1,"25-40",1,1,0,1,1,0,"Student","High School",0,5,1,35,0,1,1,0,0,0
1,30,1,36330,1,2,"Panel Truck",0,0,0,0,0,3213,1,"41-60",1,0,90479,1,1,0,"Other","Masters",250111,1,1,41,1,0,0,0,0,1
0,34,0,15680,1,1,"Sports Car",1,4450,1,0,3,0,0,">60",0,0,75778,1,1,0,"Professional","Bachelors",231320,8,1,61,1,0,0,0,0,1
0,34,0,22360,1,2,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,130393,1,1,0,"Manager","Masters",363470,11,1,49,1,1,0,0,0,1
0,35,1,25820,11,1,"Panel Truck",1,0,0,0,0,0,0,"25-40",1,0,42192,1,1,0,"Blue Collar","High School",152848,1,0,30,0,0,0,1,0,1
0,27,0,6600,1,1,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,102469,0,1,0,"Lawyer","Masters",336343,13,1,48,1,0,0,0,0,1
1,30,0,24010,1,1,"Sedan",0,4426,1,0,3,1418,1,"25-40",1,0,96613,0,0,1,"Professional","Bachelors",296274,5,1,35,1,1,0,0,0,1
0,30,1,25720,6,1,"Sedan",1,0,0,0,1,0,0,"41-60",0,0,61610,1,0,0,"Blue Collar","High School",0,8,0,48,0,1,0,1,0,0
0,32,0,8790,1,1,"Sedan",0,0,0,0,3,0,0,"25-40",1,0,131567,0,0,1,"Professional","Bachelors",0,1,1,26,1,1,0,0,0,0
0,50,0,5600,1,2,"Sedan",0,41669,1,1,1,2553,1,"41-60",0,0,18939,1,0,0,"Blue Collar","<High School",0,1,1,36,0,1,0,1,0,0
0,50,0,5600,6,2,"Sedan",0,5171,1,0,4,3896,1,"41-60",0,0,18939,1,0,0,"Blue Collar","<High School",0,1,1,36,0,1,0,1,0,0
0,34,1,25370,4,1,"Panel Truck",0,3176,1,0,1,0,0,"41-60",0,0,77113,1,0,0,"Manager","High School",0,5,1,51,0,0,0,0,0,0
0,50,1,31630,4,2,"Van",0,19016,1,0,0,0,0,"41-60",0,0,257416,0,0,0,"Other","PhD",0,13,1,47,1,0,0,0,0,0
0,54,0,40610,6,2,"SUV",0,0,0,0,2,0,0,"41-60",0,0,90800,0,0,0,"Doctor","PhD",282708,17,1,49,1,0,0,0,0,1
0,26,1,16240,6,2,"Van",1,9866,1,0,0,0,0,"41-60",0,0,93400,1,1,0,"Blue Collar","High School",317614,1,1,50,0,0,0,1,0,1
0,21,0,6760,1,2,"SUV",0,4211,1,0,6,0,0,"25-40",1,0,61610,0,1,0,"Clerical","High School",133640,1,1,30,0,0,0,0,0,1
1,36,1,25920,1,1,"Panel Truck",0,3402,1,0,0,1453,1,"25-40",1,0,47456,1,1,0,"Blue Collar","High School",165012,5,1,40,0,0,0,1,0,1
0,22,0,15990,1,1,"SUV",0,4208,1,0,4,23910,1,"41-60",1,0,98515,0,0,1,"Lawyer","Masters",289187,17,1,41,1,0,0,0,0,1
0,29,0,26480,11,1,"Sports Car",0,8623,1,0,5,0,0,"41-60",0,0,80718,0,0,0,"Professional","Bachelors",0,8,1,39,1,0,0,0,0,0
0,28,1,27600,6,1,"Panel Truck",1,0,0,0,0,0,0,"41-60",0,0,139423,1,1,0,"Other","PhD",370415,8,1,49,1,0,0,0,0,1
0,7,1,18650,7,4,"Van",0,0,0,0,1,0,0,"41-60",0,0,45807,1,1,0,"Professional","Bachelors",204460,5,1,45,1,0,0,0,0,1
0,7,0,17010,13,4,"Van",0,0,0,0,4,0,0,"41-60",0,0,17398,1,1,0,"Professional","Bachelors",165641,14,1,47,1,0,0,0,0,1
0,28,0,23720,7,4,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,17398,1,1,0,"Professional","Bachelors",165641,14,1,49,1,1,0,0,0,1
0,7,0,34180,6,4,"Sedan",0,0,0,0,2,2077,1,"41-60",0,0,61610,1,1,0,"Professional","Bachelors",165641,14,1,47,1,1,0,0,0,1
0,55,1,5400,5,1,"Sports Car",0,27973,1,1,6,4226,1,"25-40",0,1,0,0,1,0,"Student","High School",0,8,1,36,0,0,1,0,0,0
0,8,0,7790,1,1,"Sports Car",0,9348,1,0,0,0,0,">60",0,0,25482,0,1,0,"Lawyer","Masters",170408,13,1,58,1,0,0,0,0,1
0,31,0,7710,1,1,"Sports Car",0,0,0,0,4,0,0,"41-60",0,0,59232,0,0,0,"Manager","Bachelors",0,8,1,47,1,0,0,0,0,0
0,40,1,4500,7,1,"Pickup",1,0,0,0,2,0,0,"25-40",1,0,110913,1,1,0,"Blue Collar","Bachelors",305472,11,1,29,1,0,0,1,0,1
0,26,1,13840,4,2,"Sedan",0,0,0,0,0,0,0,"41-60",0,0,44366,1,1,0,"Blue Collar","High School",181082,7,1,42,0,1,0,1,0,1
0,61,1,15810,17,2,"Sedan",0,5171,1,0,0,0,0,"41-60",0,0,65268,1,1,0,"Blue Collar","Bachelors",288825,1,0,52,1,1,0,1,0,1
0,13,0,18130,3,1,"Van",1,0,0,0,2,4348,1,"41-60",1,0,68171,1,0,1,"Professional","Bachelors",0,10,1,39,1,0,0,0,0,0
0,11,1,8720,9,1,"Pickup",0,0,0,0,0,0,0,"25-40",1,0,34392,1,1,0,"Clerical","<High School",133262,8,0,26,0,0,0,0,0,1
0,65,1,10110,5,1,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,45135,0,0,0,"Blue Collar","Bachelors",0,13,0,36,1,0,0,1,0,0
0,36,0,16990,6,1,"SUV",0,0,0,0,0,0,0,"25-40",0,0,69604,0,0,0,"Professional","Masters",0,12,0,37,1,0,0,0,0,0
0,28,1,16530,1,1,"Van",1,5828,1,0,5,5854,1,"41-60",0,0,61610,1,1,0,"Other","Masters",145692,11,1,48,1,0,0,0,0,1
0,53,1,23230,6,4,"Panel Truck",0,0,0,0,0,0,0,"41-60",0,0,147455,1,0,0,"Manager","PhD",394201,22,1,45,1,0,0,0,0,1
0,53,0,33430,1,4,"Sedan",0,0,0,1,0,0,0,"41-60",0,0,147455,1,0,0,"Manager","PhD",394201,22,1,45,1,1,0,0,0,1
0,30,0,11780,1,2,"SUV",0,30213,1,1,4,7563,1,"25-40",1,0,59896,0,1,0,"Clerical","Bachelors",224977,7,1,21,1,0,0,0,1,1
0,28,0,21660,6,2,"Sports Car",0,0,0,0,0,0,0,"41-60",0,0,115713,0,0,0,"Professional","Bachelors",327167,11,0,50,1,0,0,0,0,1
0,20,0,8450,1,1,"Pickup",1,0,0,0,1,0,0,"25-40",0,0,69514,1,1,0,"Manager","Masters",154602,11,1,34,1,0,0,0,0,1
