ID	KIDSDRIV	PLCYDATE	TRAVTIME	CAR_USE	POLICYNO	BLUEBOOK	INITDATE	RETAINED	NPOLICY	CAR_TYPE	RED_CAR	OLDCLAIM	CLM_FREQ	REVOKED	MVR_PTS	CLM_AMT	CLM_DATE	CLM_FLAG	BIRTH	AGE	AGE*GENDER	HOMEKIDS	YOJ	INCOME	GENDER	MARRIED	PARENT1	JOBCLASS	MAX_EDUC	HOME_VAL	SAMEHOME	DENSITY	YEARQTR
763925602	0	10décembre95	39	Commercial	27708897	$25890 	10décembre95	1	1	Panel Truck	yes	$0 	0	No	2	$0 		No	04août50	41-60	41-60M	0	15	$58904 	M	No	No	Professional	Bachelors	$255755 	9	Urban	1995Q4
764303616	0	19janvier98	29	Private	82435009	$5100 	20janvier95	3	1	SUV	no	$0 	0	No	0	$0 		No	26août63	25-40	25-40F	2	13	$16212 	F	Yes	No	Clerical	<High School	$143697 	1	Urban	1998Q1
764367277	0	08mai95	24	Private	17152733	$14580 	09mai91	4	1	SUV	no	$0 	0	No	0	$0 		No	26janvier42	41-60	41-60F	0	10	$130831 	F	Yes	No	Lawyer	PhD	$365792 	12	Urban	1995Q2
764378006	0	24octobre97	51	Commercial	53103651	$18110 	24octobre97	1	1	Sedan	no	$7769 	3	No	4	$3751 	03janvier98	Yes	15juin59	25-40	25-40F	0	11	$59822 	F	Yes	No	Blue Collar	High School	$171876 	1	Highly Urban	1997Q4
764542231	0	24janvier94	21	Commercial	43333984	$37960 	27janvier83	11	1	Panel Truck	yes	$7327 	1	No	0	$0 		No	01décembre52	41-60	41-60M	0	12	$214653 	M	Yes	No	Manager	PhD	$498559 	16	Urban	1994Q1
764551255	0	11janvier98	5	Commercial	98536420	$9870 	14décembre97	1	2	Pickup	no	$3296 	1	No	3	$2156 	01juin98	Yes	17décembre60	25-40	25-40M	0		$45734 	M	Yes	No	Professional	High School	$222653 	1	Highly Urban	1998Q1
764563520	0	09juin95	18	Commercial	84738580	$23340 	14juin82	13	2	Panel Truck	no	$979 	1	No	0	$0 		No	13juillet51	41-60	41-60M	0	10	$39213 	M	Yes	No	Blue Collar	High School	$180671 	1	Urban	1995Q2
764869450	0	07avril97	32	Private	65390162	$17050 	28avril94	3	2	Sedan	no	$0 	0	No	1	$0 		No	11décembre56	41-60	41-60F	3	16	$113486 	F	No	Yes	Doctor	PhD	$360227 	14	Urban	1997Q2
764936907	0	15octobre98	21	Commercial	3718165	$14930 	17octobre88	10	1	Sedan	no	$4048 	2	No	0	$0 		No	23février62	25-40	25-40F	0	7	$97266 	F	No	No	Blue Collar	Bachelors	$252596 	11	Highly Urban	1998Q4
765081233	0	27novembre93	38	Commercial	28697007	$15180 	29novembre87	6	1	Sedan	yes	$46746 	4	Yes	4	$0 		No	29novembre64	25-40	25-40M	2	11	$105690 	M	No	Yes	Blue Collar	Bachelors	$0 	9	Highly Urban	1993Q4
765242697	0	31mars98	29	Private	92842222	$20100 	31mars98	1	2	Sedan	no	$0 	0	Yes	0	$0 		No	27mars65	25-40	25-40F	3	16	$165026 	F	Yes	No	Manager	Masters	$413525 	17	Urban	1998Q1
765278034	0	28janvier96	50	Commercial	80410936	$23970 	28janvier96	1	1	Panel Truck	yes	$0 	0	No	0	$0 		No	10avril62	25-40	25-40M	2	12	$87762 	M	No	Yes	Clerical	Bachelors	$277357 	3	Highly Rural	1996Q1
765313451	0	18décembre98	51	Private	25479538	$1500 	19décembre94	4	1	Sports Car	no	$0 	0	No	0	$0 		No	20juin58	41-60	41-60F	0	13	$4130 	F	Yes	No	Home Maker	Bachelors	$102229 	11	Rural	1998Q4
765577228	0	19février99	18	Private	1408765	$12320 	19février99	1	1	SUV	no	$0 	0	Yes	0	$0 		No	08mai44	41-60	41-60F	0	15	$108152 	F	Yes	No	Manager	Masters	$329756 	15	Urban	1999Q1
765597052	0	05janvier98	38	Commercial	55345511	$22780 	24décembre97	1	2	Sports Car	no	$0 	0	No	0	$744 	30août98	Yes	06mars64	25-40	25-40F	2	11	$55637 	F	No	Yes	Blue Collar	High School	$0 	1	Highly Urban	1998Q1
765672799	0	10octobre96	19	Private	40765237	$10840 	10octobre96	1	1	Sedan	yes	$6841 	2	No	0	$0 		No	17juillet46	41-60	41-60M	0	10	$24904 	M	No	No	Blue Collar	<High School	$150064 	1	Urban	1996Q4
765674211	0	14septembre93	32	Private	88812952	$6200 	16septembre87	6	1	Sedan	yes	$6685 	2	No	0	$0 		No	26mars52	41-60	41-60M	0	12	$80232 	M	No	No	Doctor	PhD	$0 	16	Highly Urban	1993Q3
765685114	0	30mars94	35	Commercial	41951934	$18830 	02avril82	12	1	Van	no	$5109 	2	No	6	$0 		No	01février48	41-60	41-60M	0	8	$42597 	M	Yes	No	Manager	Bachelors	$204432 	9	Urban	1994Q1
765944399	0	16septembre97	42	Private	67016187	$13070 	16septembre97	1	1	SUV	no	$4302 	1	No	6	$0 		No	05août71	25-40	25-40F	1	12		F	Yes	No	Home Maker	Bachelors	$135899 	4	Urban	1997Q3
765985821	0	22mai95	29	Private	48432520	$10740 	21mai89	6	2	Pickup	yes	$5265 	2	No	2	$0 		No	12août65	25-40	25-40M	2	11	$49098 	M	Yes	No	Professional	High School	$182986 	11	Rural	1995Q2
765985821	0	10juin96	37	Private	86740467	$9810 	19mai96	1	2	Pickup	no	$0 	0	No	0	$0 		No	12août64	25-40	25-40M	1	10	$46192 	M	Yes	No	Lawyer	Masters	$133668 	11	Highly Urban	1996Q2
766201126	0	26octobre95	43	Private	29861623	$20310 	26octobre92	3	1	Van	yes	$7467 	2	No	3	$0 		No	11juillet50	41-60	41-60M	0	14	$34628 	M	Yes	No	Professional	High School	$159544 	1	Highly Urban	1995Q4
766231602	0	05juillet98	37	Private	82054252	$10930 	07juillet89	9	1	Pickup	no	$33948 	2	Yes	1	$0 		No	16avril52	41-60	41-60M	0	9	$47331 	M	No	No	Professional	Bachelors	$0 	13	Highly Urban	1998Q3
766433623	1	26août93	29	Private	91111319	$18100 	26août93	1	1	SUV	no	$4646 	2	No	3	$52490 	06juin94	Yes	19janvier41	41-60	41-60F	2	16	$108047 	F	Yes	No	Professional	Bachelors	$261777 	10	Urban	1993Q3
766689359	0	31janvier94	5	Private	23888014	$21910 	02février88	6	1	Van	yes	$0 	0	No	0	$0 		No	24février46	41-60	41-60M	0	16	$139307 	M	Yes	No	Lawyer	Masters	$338975 	18	Urban	1994Q1
766834856	0	08août95	27	Commercial	47487242	$7300 	08août95	1	1	Pickup	yes	$34123 	2	Yes	0	$8116 	23février96	Yes	09janvier41	41-60	41-60M	0	6	$57454 	M	No	No	Blue Collar	<High School	$0 	7	Urban	1995Q3
767110493	0	20février95	26	Commercial	59154234	$12380 	21février89	6	1	Pickup	no	$0 	0	No	1	$4892 	22février95	Yes	11décembre47	41-60	41-60F	0	15	$57782 	F	Yes	No	Blue Collar	High School	$187295 	6	Highly Urban	1995Q1
767246588	0	19octobre94	18	Commercial	33393321	$29640 	23octobre77	17	1	Panel Truck	no	$0 	0	No	0	$0 		No	29mai57	41-60	41-60M	0	9	$115584 	M	No	No		Masters	$296239 	14	Highly Urban	1994Q4
767487685	0	23décembre93	13	Commercial	10667670	$2330 	26décembre83	10	1	Sports Car	no	$0 	0	No	4	$4021 	19janvier94	Yes	27juillet64	25-40	25-40F	1	12	$8276 	F	Yes	No	Student	High School	$0 	7	Urban	1993Q4
767598955	0	08mars97	32	Private	43403021	$7550 	08février91	6	3	Pickup	yes	$19690 	1	No	0	$0 		No	30mai45	41-60	41-60M	0	14	$6450 	M	No	No	Student	<High School	$0 	1	Urban	1997Q1
767643193	0	07septembre98	36	Private	50470900	$6400 	22juillet98	1	2	Pickup	yes	$3863 	2	No	0	$5454 	26octobre98	Yes	06avril50	41-60	41-60M	0	10	$73241 	M	No	No	Lawyer	Masters	$0 	15	Urban	1998Q3
767643193	0	12septembre98	36	Commercial	81618025	$6400 	23juillet94	4	2	Pickup	yes	$5198 	3	No	1	$0 		No	06avril50	41-60	41-60M	0	10	$73241 	M	No	No		Masters	$0 	15	Urban	1998Q3
767746253	2	02avril99	15	Commercial	5026364	$12410 	17avril93	6	2	Sedan	no	$0 	0	No	0	$0 		No	22avril55	41-60	41-60M	2	9	$65134 	M	Yes	No	Blue Collar	Bachelors	$241443 		Rural	1999Q2
767748589	0	10juillet94	28	Private	52231905	$8830 	19août90	4	3	Sports Car	no	$31567 	2	Yes	3	$2190 	05août94	Yes	30mars52	41-60	41-60F	0	10	$28600 	F	No	No	Professional	Bachelors	$0 	10	Urban	1994Q3
767748589	0	15juillet95	38	Private	88864935	$23900 	19août89	6	3	Pickup	no	$8804 	3	No	3	$0 		No	31mars51	41-60	41-60F	0	10	$55934 	F	No	No	Professional	Bachelors		7	Highly Urban	1995Q3
767844121	0	19mai95	29	Private	71001312	$3170 	16mai95	1	2	Sedan	yes	$953 	3	No	5	$0 		No	01juillet70	25-40	25-40M	0	7	$22428 	M	Yes	No	Clerical	High School	$120624 	1	Highly Urban	1995Q2
767844121	0	08juin98	52	Commercial	76567509	$16700 	17mai89	9	2	Van	no	$45357 	1	Yes	5	$3970 	09septembre98	Yes	02juillet67	25-40	25-40M	0	8	$16720 	M	Yes	No	Clerical	<High School	$98989 	1	Urban	1998Q2
768003971	1	14avril97	53	Private	84852501	$41440 	09avril97	1	2	Pickup	no	$1277 	3	No	3	$4117 	07août97	Yes	29août42	41-60	41-60F	2	16	$193618 	F	Yes	No	Doctor	PhD	$474628 	13	Urban	1997Q2
768246932	0	28janvier99	43	Commercial	28620746	$22780 	28janvier99	1	1	Pickup	no	$7119 	1	No	8	$0 		No	27janvier42	41-60	41-60F	4	19	$39953 	F	Yes	No	Blue Collar	High School	$166747 	1	Urban	1999Q1
768282217	0	09février94	40	Private	17785579	$11600 	09février94	1	1	Pickup	yes	$0 	0	No	1	$0 		No	14avril42	41-60	41-60M	0	11	$43956 	M	Yes	No	Blue Collar	<High School	$143523 	1	Highly Rural	1994Q1
768314356	0	08février94	38	Commercial	90753602	$6400 	16février94	1	3	Pickup	yes	$0 	0	Yes	0	$0 		No	14octobre50	41-60	41-60M	0	0	$0 	M	No	No	Student	High School	$0 	9	Highly Rural	1994Q1
768526807	0	18juin93	47	Private	60620887	$7580 	20juin87	6	1	SUV	no	$0 	0	No	0	$0 		No	14avril55	41-60	41-60F	2	14	$16800 	F	Yes	No	Clerical	<High School	$136818 	5	Urban	1993Q2
768528978	0	09septembre94	29	Private	39759667	$18890 	09septembre94	1	1	Sedan	no	$0 	0	No	0	$0 		No	30avril55	41-60	41-60F	0	8		F	Yes	No	Lawyer	Masters	$231094 	21	Highly Urban	1994Q3
768598772	0	27novembre94	52	Commercial	11621066	$16210 	21novembre77	17	2	SUV	no	$0 	0	No	1	$0 		No	10avril54	41-60	41-60F	1	11	$51655 	F	No	Yes	Blue Collar	High School	$182945 	6	Highly Rural	1994Q4
768598772	0	04novembre95	11	Commercial	87877899	$6670 	18novembre88	7	2	SUV	no	$0 	0	No	0	$0 		No	10avril53	41-60	41-60F	1	11	$64654 	F	No	Yes	Blue Collar	High School	$0 	10	Urban	1995Q4
768784217	0	09juillet98	24	Private	30498360	$6600 	10juillet92	6	1	SUV	no	$0 	0	No	0	$0 		No	10décembre47	41-60	41-60F	0	4	$40481 	F	No	No	Clerical	High School	$0 	1	Rural	1998Q3
768881910	0	05mai95	21	Private	54000462	$20220 	05mai95	1	1	Pickup	no	$4923 	1	No	0	$0 		No	21août46	41-60	41-60F	0	11	$83353 	F	No	No	Lawyer	Masters		13	Urban	1995Q2
768917365	0	21août93	46	Private	50473833	$13190 	24août83	10	1	SUV	no	$2516 	4	No	2	$2649 	06mars94	Yes	01septembre50	41-60	41-60F	0	11	$48215 	F	No	No	Doctor	PhD	$0 	19	Urban	1993Q3
769067201	0	30mai93	28	Commercial	82138146	$24210 	01juin86	7	1	Panel Truck	yes	$41477 	2	No	3	$0 		No	14août55	41-60	41-60M	0	11	$50747 	M	No	No	Professional	Masters	$184074 	16	Highly Urban	1993Q2
769341506	0	27octobre96	52	Commercial	24899210	$25630 	28octobre92	4	1	Panel Truck	yes	$0 	0	No	2	$0 		No	04décembre61	25-40	25-40M	0	12	$112814 	M	Yes	No	Manager	Masters	$361722 	17	Urban	1996Q4
76935729	0	06septembre98	38	Private	99245834	$7950 	07septembre95	3	1	SUV	no	$7332 	3	No	5	$5226 	31décembre98	Yes	29mars54	41-60	41-60F	0	8	$19469 	F	No	No	Clerical	<High School	$0 	1	Urban	1998Q3
769366547	0	11septembre95	47	Commercial	17334665	$28370 	14septembre81	14	1	Panel Truck	no	$4558 	2	No	8	$0 		No	27mars49	41-60	41-60M	0	12	$218705 	M	No	No		PhD	$0 	15	Highly Urban	1995Q3
769874710	0	14février99	24	Private	70903369	$8960 	14février99	1	1	Sports Car	no	$0 	0	Yes	0	$5452 	21avril99	Yes	16février69	25-40	25-40F	1		$44609 	F	No	Yes	Blue Collar	<High School	$193747 	1	Highly Urban	1999Q1
770197017	0	04juillet97	30	Private	5140650	$15630 	06juillet88	9	1	Sedan	yes	$6031 	3	No	5	$0 		No	29octobre51	41-60	41-60M	0	10	$93303 	M	Yes	No	Lawyer	Masters	$295050 	1	Highly Urban	1997Q3
770206094	0	03juillet97	29	Private	47301934	$24120 	12juillet86	11	3	Sports Car	no	$0 	0	No	0	$1704 	10décembre97	Yes	09mars46	41-60	41-60F	0	9	$47793 	F	No	No	Manager	High School	$199133 	8	Urban	1997Q3
770232547	0	19mai95	34	Private	52627126	$11440 	19mai95	1	1	SUV	no	$0 	0	No	1	$0 		No	09janvier52	41-60	41-60F	0	2	$52284 	F	No	No	Manager	PhD	$229647 	13	Urban	1995Q2
77027507	0	13juillet98	16	Private	23376127	$25500 	16août94	4	2	Sedan	no	$0 	0	No	0	$0 		No	13juin54	41-60	41-60F	0	12	$43998 	F	Yes	No	Manager	Masters	$181595 	15	Urban	1998Q3
77027507	0	18août98	16	Private	56173994	$20430 	16août94	4	2	Pickup	no	$0 	0	No	1	$0 		No	13juin54	41-60	41-60F	0	12	$43998 	F	Yes	No	Manager	Masters		15	Urban	1998Q3
770489918	0	26mars94	40	Private	20661154	$12140 	27mars90	4	1	Pickup	yes	$0 	0	No	1	$0 		No	04septembre56	41-60	41-60M	0	14	$29922 	M	No	No	Clerical	High School	$0 	1	Urban	1994Q1
770585650	0	24février98	20	Commercial	19435900	$6200 	01mars80	18	2	Pickup	yes	$0 	0	No	0	$0 		No	07octobre52	41-60	41-60M	0	12	$59164 	M	No	No		PhD	$0 	7	Urban	1998Q1
770585650	0	22février98	20	Commercial	66759256	$6200 	25février98	1	2	Pickup	yes	$0 	0	No	3	$0 		No	07octobre52	41-60	41-60M	0	12	$59164 	M	No	No		PhD	$0 	7	Urban	1998Q1
770698930	0	02septembre93	18	Commercial	74671464	$20250 	05septembre83	10	1	Van	no	$31672 	3	No	4	$0 		No	17juin47	41-60	41-60M	0	16	$135523 	M	Yes	No	Manager	Bachelors	$388666 	13	Urban	1993Q3
771117288	0	14novembre98	17	Private	77980638	$26900 	16novembre91	7	1	SUV	no	$0 	0	No	0	$0 		No	03septembre54	41-60	41-60F	0	9	$109237 	F	No	No	Lawyer	Masters	$0 	19	Highly Urban	1998Q4
771190621	0	17août98	38	Private	38988851	$11810 	29juillet98	1	2	SUV	no	$0 	0	No	1	$3427 	15octobre98	Yes	06octobre54	41-60	41-60F	0	13	$103134 	F	No	No	Lawyer	Masters		21	Highly Urban	1998Q3
771190621	0	03août98	38	Private	62907645	$16310 	29juillet98	1	2	Sports Car	no	$0 	0	No	0	$0 		No	06octobre54	41-60	41-60F	0	13	$103134 	F	No	No	Lawyer	Masters		21	Highly Urban	1998Q3
771456575	1	14octobre97	67	Private	81581725	$9640 	16octobre91	6	1	SUV	no	$2068 	2	No	0	$0 		No	25novembre59	25-40	25-40F	3	5	$26440 	F	No	Yes	Clerical	Bachelors	$0 		Rural	1997Q4
771506938	0	25mars94	27	Private	54464924	$10490 	02mars94	1	2	Pickup	no	$8424 	1	No	5	$2389 	17octobre94	Yes	24mai46	41-60	41-60M	0	13	$40383 	M	No	No	Lawyer	Masters	$203659 	11	Highly Urban	1994Q1
771611051	0	30novembre94	17	Private	86296348	$22770 	03décembre83	11	1	Sedan	no	$0 	0	No	0	$0 		No	01avril44	41-60	41-60F	0	14	$50492 	F	No	No	Professional	High School	$226015 	1	Highly Urban	1994Q4
771641089	0	05septembre93	55	Commercial	72907187	$5800 	06septembre90	3	1	Pickup	no	$4171 	4	No	7	$0 		No	09mars56	41-60	41-60M	0	0	$0 	M	Yes	No	Home Maker	High School	$92216 	1	Rural	1993Q3
771664449	0	14décembre97	44	Commercial	92312265	$34210 	03décembre90	7	3	Panel Truck	no	$2773 	1	No	5	$4570 	31mars98	Yes	31décembre56	41-60	41-60M	0	10	$55340 	M	Yes	No	Clerical	High School	$227741 	1	Urban	1997Q4
771800967	0	26novembre96	32	Private	78056548	$12160 	26novembre96	1	1	Sedan	yes	$0 	0	No	3	$6190 	22avril97	Yes	28janvier60	25-40	25-40M	0	11	$67608 	M	No	No	Professional	Bachelors	$0 	9	Highly Urban	1996Q4
771801025	0	15juillet95	47	Commercial	32767168	$46610 	18juillet81	14	1	Panel Truck	yes	$0 	0	No	1	$0 		No	02mars45	41-60	41-60M	0	10	$193786 	M	No	No	Manager	PhD	$478456 	15	Urban	1995Q3
771816629	0	15avril96	39	Commercial	85267718	$12090 	17avril90	6	1	Pickup	yes	$0 	0	No	1	$0 		No	23mai51	41-60	41-60M	0	7	$57906 	M	Yes	No	Blue Collar	High School	$191014 	1	Rural	1996Q2
771950909	0	14novembre94	20	Private	86412017	$13990 	24novembre90	4	3	Sports Car	no	$7766 	1	No	4	$0 		No	05décembre52	41-60	41-60F	0	11	$26266 	F	Yes	No	Manager	Bachelors	$125951 	7	Urban	1994Q4
772051191	0	14juin95	51	Commercial	58412315	$16550 	16juin85	10	1	Van	no	$0 	0	No	2	$0 		No	14octobre51	41-60	41-60M	0	11	$98569 	M	Yes	No	Blue Collar	Bachelors	$271115 	11	Highly Urban	1995Q2
772237115	0	18octobre94	35	Commercial	70634868	$27710 	19octobre91	3	1	Panel Truck	no	$0 	0	No	0	$0 		No	17janvier45	41-60	41-60M	0	13	$167400 	M	Yes	No		Masters	$430292 	5	Urban	1994Q4
772511257	0	02juin93	5	Private	6706332	$21270 	04juin87	6	1	Sports Car	no	$2622 	1	No	2	$5386 	13août93	Yes	10avril44	41-60	41-60F	0	13		F	No	No	Home Maker	PhD	$315515 	20	Highly Urban	1993Q2
772521714	0	26mars95	32	Private	94925733	$22040 	26mars92	3	1	Van	no	$1305 	4	No	0	$0 		No	16janvier48	41-60	41-60M	0	10	$205354 	M	No	No	Doctor	PhD	$0 	18	Urban	1995Q1
77257945	0	12octobre95	45	Commercial	22984286	$11170 	09octobre95	1	3	SUV	no	$0 	0	No	3	$2777 	20mars96	Yes	24septembre60	25-40	25-40F	0	11	$57744 	F	Yes	No	Blue Collar	High School	$213239 	8	Highly Urban	1995Q4
77257945	0	26octobre95	45	Commercial	44385570	$1500 	10octobre91	4	3	Sports Car	no	$2154 	3	No	5	$96 	05août96	Yes	25septembre59	25-40	25-40F	0			F	Yes	No	Blue Collar	High School	$206959 	1	Highly Urban	1995Q4
772794453	1	07octobre96	45	Commercial	30184214	$9200 	08octobre92	4	1	Pickup	yes	$3255 	1	No	10	$50818 	06juillet97	Yes	23octobre61	25-40	25-40M	2	13	$39005 	M	No	Yes	Blue Collar	<High School	$0 	1	Urban	1996Q4
772821346	0	01septembre94	24	Private	47761794	$1500 	01septembre94	1	1	SUV	no	$0 	0	No	0	$0 		No	23janvier53	41-60	41-60F	0	0	$0 	F	Yes	No	Home Maker	<High School	$80928 	1	Highly Rural	1994Q3
772841920	0	15avril99	50	Private	14522916	$10650 	15avril99	1	1	Pickup	no	$0 	0	Yes	0	$5485 	17juin99	Yes	31mai45	41-60	41-60M	0	14	$81524 	M	No	No	Lawyer	Masters		15	Urban	1999Q2
773091063	0	07novembre94	50	Private	29426203	$21970 	08novembre88	6	1	Van	yes	$40682 	1	No	6	$3365 	01janvier95	Yes	22juin39	41-60	41-60M	1	13	$144202 	M	No	Yes	Professional	Bachelors	$0 		Urban	1994Q4
773135844	0	03février98	36	Commercial	75295869	$24330 	03février98	1	1	Panel Truck	yes	$1401 	1	No	0	$5992 	06février98	Yes	26mai53	41-60	41-60M	0	6	$112465 	M	No	No	Manager	Masters	$0 	14	Urban	1998Q1
77314886	0	03mars99	11	Private	76249241	$7950 	03mars96	3	1	Sedan	yes	$0 	0	No	0	$0 		No	26septembre40	41-60	41-60M	1	16		M	Yes	No	Manager	Bachelors	$339950 	1	Urban	1999Q1
773276018	0	04octobre97	28	Commercial	60102849	$15210 	02octobre94	3	3	SUV	no	$0 	0	No	1	$0 		No	26avril47	41-60	41-60F	1	11	$35681 	F	No	Yes	Blue Collar	High School	$0 	6	Highly Urban	1997Q4
77330573	0	10juin98	41	Private	86144254	$21030 	11juin92	6	1	Pickup	no	$0 	0	No	0	$0 		No	13février51	41-60	41-60F	0	11	$76581 	F	No	No	Blue Collar	Bachelors	$239130 	10	Urban	1998Q2
773444046	1	24juin96	31	Private	49892176	$5700 	25juin93	3	1	SUV	no	$33808 	1	Yes	4	$5591 	23septembre96	Yes	25novembre56	41-60	41-60F	2	14	$251883 	F	No	Yes	Doctor	PhD	$603984 		Urban	1996Q2
773531108	2	27avril99	43	Private	8757384	$8300 	28avril95	4	1	Sports Car	no	$958 	1	No	4	$8809 	24janvier00	Yes	04janvier57	41-60	41-60F	3	17	$28916 	F	Yes	No	Clerical	<High School	$115937 	7	Highly Urban	1999Q2
773663708	2	19mars95	42	Private	57093003	$12330 	23mars79	16	1	SUV	no	$652 	2	No	0	$5505 	02juillet95	Yes	14février60	25-40	25-40F	2	12	$46674 	F	No	Yes	Professional	Bachelors	$200479 		Highly Urban	1995Q1
77382913	0	30août95	34	Private	141509	$11200 	30août95	1	1	SUV	no	$0 	0	No	0	$2501 	16février96	Yes	22novembre64	25-40	25-40F	0	10	$62978 	F	No	No	Clerical	Bachelors	$0 	1	Highly Urban	1995Q3
773852602	0	28janvier97	5	Private	50325618	$11490 	21janvier97	1	4	SUV	no	$51904 	1	No	4	$0 		No	22octobre48	41-60	41-60F	0	12	$77030 	F	No	No	Manager	Masters	$0 	13	Urban	1997Q1
773852602	0	02mars99	41	Private	76240762	$18460 	23janvier89	10	4	SUV	no	$0 	0	No	0	$0 		No	23octobre47	41-60	41-60F	0	12	$47161 	F	No	No	Manager	Masters	$0 	10	Urban	1999Q1
773852602	0	27janvier98	41	Private	97812021	$14300 	23janvier91	7	4	Sedan	no	$0 	0	No	0	$0 		No	23octobre47	41-60	41-60F	0	12	$47161 	F	No	No	Manager	Masters	$0 	10	Urban	1998Q1
773942917	0	08avril95	44	Commercial	5611762	$11250 	12avril78	17	1	Pickup	no	$0 	0	No	0	$5636 	04novembre95	Yes	31mai62	25-40	25-40M	0	6	$53895 	M	Yes	No	Clerical	Bachelors	$161774 	11	Highly Urban	1995Q2
773972143	0	22septembre94	34	Private	67099681	$13060 	07octobre90	4	2	SUV	no	$11613 	2	No	0	$0 		No	24avril56	41-60	41-60F	0	12	$72606 	F	No	No	Professional	Bachelors	$0 	9	Urban	1994Q3
774052555	1	27mars99	44	Private	6871158	$1500 	27mars99	1	1	Sports Car	no	$2896 	1	No	8	$0 		No	25décembre60	25-40	25-40F	2	13	$38317 	F	Yes	No	Doctor	PhD	$125157 	8	Urban	1999Q1
774125255	0	28avril98	49	Private	18385371	$17200 	28avril98	1	1	Van	no	$0 	0	No	4	$1682 	03février99	Yes	21janvier65	25-40	25-40M	3	14	$54208 	M	Yes	No	Professional	Bachelors	$194465 	1	Urban	1998Q2
774160642	0	21septembre95	29	Private	55686740	$31180 	23septembre84	11	1	Pickup	no	$0 	0	No	2	$0 		No	03juillet45	41-60	41-60F	0	8	$217584 	F	Yes	No	Manager	PhD	$456526 	12	Urban	1995Q3
774223374	0	26novembre95	34	Commercial	53747839	$17840 	08décembre92	3	2	Van	yes	$4002 	1	No	1	$6471 	11mai96	Yes	27avril53	41-60	41-60M	0	6	$77946 	M	Yes	No	Blue Collar	High School	$225853 	1	Highly Urban	1995Q4
774223374	0	17novembre95	34	Commercial	95028659	$20820 	08décembre95	1	2	Sedan	yes	$14351 	3	No	0	$0 		No	27avril53	41-60	41-60M	0	6	$77946 	M	Yes	No	Blue Collar	High School	$225853 	1	Highly Urban	1995Q4
774563716	0	05juillet98	16	Private	38788193	$1500 	15juillet91	7	2	Sedan	yes	$0 	0	No	0	$0 		No	15mars60	25-40	25-40M	0	12	$38924 	M	Yes	No	Professional	High School	$185320 		Urban	1998Q3
774563716	0	24juin98	16	Private	96255571	$9290 	15juillet91	7	2	Pickup	yes	$1794 	2	No	3	$0 		No	15mars60	25-40	25-40M	0	12	$38924 	M	Yes	No	Professional	High School	$185320 		Urban	1998Q2
77489717	0	19janvier94	53	Private	13145898	$10650 	19janvier94	1	1	Sports Car	no	$6697 	3	No	4	$4617 	28juillet94	Yes	06novembre61	25-40	25-40F	2	10	$53532 	F	No	Yes	Blue Collar	<High School	$0 	4	Highly Urban	1994Q1
77496530	0	06août97	56	Private	79177589	$7090 	09août87	10	1	Sports Car	no	$0 	0	No	0	$0 		No	19février52	41-60	41-60F	1	12	$76811 	F	Yes	No	Manager	High School	$243367 	8	Urban	1997Q3
775251807	0	01décembre94	40	Commercial	47559458	$10800 	22décembre94	1	2	SUV	no	$4136 	2	No	0	$0 		No	21mars52	41-60	41-60F	0	11	$72156 	F	Yes	No	Blue Collar	<High School	$272736 	1	Rural	1994Q4
775278706	0	20novembre94	20	Commercial	7913306	$9160 	31octobre77	17	3	Sedan	no	$0 	0	Yes	2	$9270 	03janvier95	Yes	20mai49	41-60	41-60M	0	3	$87719 	M	No	No	Blue Collar	Bachelors	$0 	9	Highly Urban	1994Q4
775278706	0	16octobre94	20	Commercial	37595910	$15360 	28octobre90	4	3	Sedan	no	$0 	0	No	0	$0 		No	20mai49	41-60	41-60M	0	3	$87719 	M	No	No	Blue Collar	Bachelors	$0 		Highly Urban	1994Q4
775465401	0	09juillet95	26	Private	80510838	$13730 	11juillet85	10	1	SUV	no	$30903 	1	No	3	$0 		No	23octobre58	41-60	41-60F	1	14	$45153 	F	No	Yes	Clerical	Bachelors	$170290 	10	Urban	1995Q3
775565803	0	14novembre96	43	Commercial	2645760	$21070 	14novembre96	1	1	Van	no	$3460 	1	No	1	$0 		No	01août52	41-60	41-60M	0	12	$94774 	M	No	No	Manager	High School	$254197 	13	Urban	1996Q4
775571725	0	27janvier94	35	Private	99625520	$45420 	29janvier88	6	1	Van	no	$0 	0	No	0	$0 		No	19septembre43	41-60	41-60F	2	18	$112420 	F	Yes	No	Professional	Bachelors	$314882 	7	Highly Urban	1994Q1
775868563	0	05août97	39	Commercial	74281994	$10100 	05août97	1	1	SUV	no	$0 	0	No	4	$4857 	04septembre97	Yes	24septembre42	41-60	41-60F	0	12	$35436 	F	Yes	No	Blue Collar	High School	$187051 	3	Highly Urban	1997Q3
775922807	0	25août93	41	Private	36829296	$21440 	28août83	10	1	SUV	no	$27094 	3	Yes	6	$0 		No	21février59	25-40	25-40F	0	12	$20574 	F	No	No	Clerical	High School	$0 	6	Urban	1993Q3
776062185	1	12août96	10	Private	43272140	$11280 	14août89	7	1	Pickup	yes	$8835 	2	No	1	$0 		No	28décembre59	25-40	25-40M	1	11	$97766 	M	No	Yes	Manager	Bachelors		1	Urban	1996Q3
